92,"249. Govt: High School No.2 D.Alladand(P.S-1)",,,Dherai,12100103,,941,,941,3,0,3
93,250. Govt: Primary School 2 D.Alladand,,,Dehrai,12100103,,,784,784,0,2,2
94,"251. Govt: High School No.2 D.Alladand(PS-II)",,,Dehrai,12100104,,807,,807,2,0,2
95,"252. Govt Higher Secondary SchoolAlladhand",,,Dheri Khan Palaw,12100105,,827,,827,2,0,2
96,253. Govt:Girls Primary School Shalmani,,,"Dehrai ( KhanPalaw)",12100104,,,607,607,0,4,4
"",,,,Dehrai (Mali Khel),12100105,,,645,645,,,
97,254. Govt: High School School Zulam Kot,,,Dehrai (Zulam Kot),12100106,,788,,788,4,0,4
"",,,,12100107,,618,,618,,,,
98,255. Govt: Primary School Zulamkot,,,Dehrai (Zulam Kot),12100106,,,663,663,0,4,4
"",,,,12100107,,,526,526,,,,
99,"256. Govt: Primary School Said Abad (P.S-1)",,,Dehrai (Serait),12100108,,796,,796,2,0,2
100,257. Govt Primary School Saidabad (P.S-2),,,Dhari Said abad,12100109,,1231,,"1,231",3,0,3
101,"258. Govt: Girls Community ModdleSchool Said Abad",,,Dehrai (Serai),12100108,,,616,616,0,4,4
"",,,,Dehrai (Said Abad),12100109,,,929,929,,,
102,"259. Govt: Primary School.No.3 DheriAlladand",,,Dehrai,12100101,,515,395,910,2,1,3
103,"260. Govt:Girls High School D.Alladand(P.S-1)",,,Ghari Baro,12100102,,620,,620,3,0,3
"",,,,12100110,,404,,404,,,,
104,"261. Govt Girls High School DheriAlladhand (P.S-2)",,,Dheri,12100102,,,540,540,0,2,2
"",,,,12100110,,,247,247,,,,
105,262. Rural Health Center D.Alladand,,,"D.Aladand  (ShabaKhel)",12090105,,387,,387,3,0,3
"",,,,12090106,,746,,746,,,,
106,263. Govt: Primary School Shaba Khel,,,"D.Aladand (ShabaKhel)",12090105,,,276,276,0,3,3
"",,,,12090106,,,547,547,,,,
107,264. Govt: Primary School No.1 D.Alladand,,,D.Aladand,12090108,,446,,446,2,0,2
"",,,,12090111,,312,,312,,,,
