1,2,3,,4,5,6,,7,,8,9,,10,,11,
College Ahmedpur,MLoohhaarlalah,243120204,378,344,,,
East. (Combined) (P)*,Shikari,,851,805,,,
Office Wapda Secrab,Mohallah,243120205,420,0,4,0,4
Ahmedpur East.,Qureshabad,,,,,,
"(Male) (P)*",,,,,,,
"",Krim Colony,243120206,710,0,,,
"",Krim Colony,243120207,667,0,,,
"",,,1797,0,,,
Office Wapda Secrab,Mohallah,243120205,0,411,0,4,4
Ahmedpur,Qureshabad,,,,,,
East.(Female),,,,,,,
"",Krim Colony,243120206,0,696,,,
"",Krim Colony,243120207,0,514,,,
"",,,0,1621,,,
Govt Boys Arabic,Krim Abad,243120301,270,0,4,0,4
School Muhammad,Shoudakabad,,,,,,
Abad Ahmedpur East,,,,,,,
"",Shoukatabad,243120302,512,0,,,
"(Male). (P)*",,,,,,,
"",Muhammad,,,,,,
"",Abad,,,,,,
"",Bsti Joiah,243120303,247,0,,,
"",Shoukatabad,243120307,383,0,,,
"",Muhammad,,,,,,
"",Abad,,,,,,
"",Krim Abad,243120310,97,0,,,
"",Shoudakabad,,,,,,
"",Krim Abad,243120311,708,0,,,
"",Shoudakabad,,,,,,
"",Bsti Joiah,243120312,91,0,,,
"",,,2308,0,,,
Govt Girls Primary,Krim Abad,243120301,0,239,0,4,4
School Muhammad,Shoudakabad,,,,,,
Abad (Female). (P)*,,,,,,,
"",Shoukatabad,243120302,0,399,,,
"",Muhammad,,,,,,
"",Abad,,,,,,
"",Bsti Joiah,243120303,0,192,,,
"",Shoukatabad,243120307,0,306,,,
"",Muhammad,,,,,,
"",Abad,,,,,,
"",Krim Abad,243120310,0,55,,,
"",Shoudakabad,,,,,,
"",Krim Abad,243120311,0,509,,,
"",Shoudakabad,,,,,,
"",Bsti Joiah,243120312,0,72,,,
"",,,0,1772,,,
Alsufa Public School,Amir Aalam,243120304,583,0,4,0,4
Amir Aalam Colony,"Colony,",,,,,,
"(Male). (T)**",Shadman,,,,,,
"",Colony,,,,,,
"",Shamas,243120305,203,0,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",Amir Aalam,243120308,705,0,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",Colony,,,,,,
"",Shamas,243120313,230,0,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",Shamas,243120314,246,0,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",,,1967,0,,,
Alsufa Public School,Amir Aalam,243120304,0,466,0,4,4
Amir Aalam Colony,"Colony,",,,,,,
"(Female). (T)**",Shadman,,,,,,
"",Colony,,,,,,
"",Shamas,243120305,0,160,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",Amir Aalam,243120308,0,599,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",Colony,,,,,,
"",Shamas,243120313,0,275,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",Shamas,243120314,0,198,,,
"","Colony,",,,,,,
"",Shadman,,,,,,
"",,,0,1698,,,
Govt Girls Elementary,Sittelite Town,243120306,644,428,2,2,4
School Settelite,Z Block,,,,,,
"Tawon, Qalandar",,,,,,,
"",Sittelite Town,243120309,668,753,,,
colony Ward No. 8,,,,,,,
"",Z Block,,,,,,
"",,,1312,1181,,,
Al-Sadiq Public School,Mohallah,243120401,304,243,2,2,4
Mohallah Abbasia,Abbasia,,,,,,
Ahmedpur,,,,,,,
"",Mohallah,243120402,705,609,,,
East.(Combined) (T)**,,,,,,,
"",Abbasia,,,,,,
"",Mohallah,243120403,420,366,,,
"",Abbasia,,,,,,
"",Subzi Mandi,243120404,241,192,,,
"",,,1670,1410,,,
Office Markeet,Mohallah,243120501,401,0,4,0,4
Commette Ghalla,SMhoihkaarlliah,243120502,642,0,,,
Mandi (Male). (P)*,MShoihkaalrliah,243120503,399,0,,,
"",MShoihkaalrliah,243120505,213,0,,,
"",Shikari,,1655,0,,,
Office Markeet,Mohallah,243120504,500,0,2,0,2
Commette Ghalla,Shikari.Mehm,,,,,,
Mandi (Male).,ood Colony,,,,,,
"",Mohallah,243120506,235,0,,,
"",SMhoihkaalrliah,243120507,138,0,,,
"",Shikari.Mehm,,,,,,
"",ood Colony,,,,,,
"",,,873,0,,,
Govt Girls High,Mohallah,243120504,0,407,0,2,2
School Ahmedpur,Shikari.Mehm,,,,,,
East (Female).,ood Colony,,,,,,
"",Mohallah,243120506,0,169,,,
"",SMhoihkaalrliah,243120507,0,99,,,
"",Shikari.Mehm,,,,,,
"",ood Colony,,,,,,
"",,,0,675,,,
Govt Girls High,Mohallah,243120501,0,336,0,2,2
School Ahmedpur,MShoihkaarlliah,243120502,0,488,,,
East (Female). (P)*,MShoihkaalrliah,243120503,0,322,,,
"",SMhoihkaalrliah,243120505,0,144,,,
"",Shikari,,0,1290,,,
Govt. Boys M.C High,Mohallah,243120601,565,0,2,0,2
School DNS road,NShoiokra Srihah,243120602,606,0,,,
Ahmedpur East,Bukhari.Kang,,,,,,
"",an Raod,,,,,,
"",,,1171,0,,,
Govt. Boys M.C High,Noor Shah,243120603,844,0,2,0,2
School DNS road,Bukhari,,,,,,
Ahmedpur East,,,,,,,
"",Noor Shah,243120604,351,0,,,
"(Male). (P)*(133)",,,,,,,
"",Bukhari,,,,,,
"",Noor Shah,243120605,100,0,,,
"",Bukhari,,,,,,
"",Noor Shah,,,,,,
"",Bukhari,,,,,,
"",,,1295,0,,,
Govt. Boys M.C High,Noor Shah,243120603,0,758,0,2,2
School DNS road,Bukhari,,,,,,
Ahmedpur East,,,,,,,
"",Noor Shah,243120604,0,317,,,
"(Female). (P)* (134)",,,,,,,
"",Bukhari,,,,,,
"",Noor Shah,243120605,0,91,,,
"",Bukhari,,,,,,
"",,,0,1166,,,
Govt. Boys M.C High,Mohallah,243120601,0,469,0,2,2
School DNS road,SNhoiokra Srihah,243120602,0,499,,,
Ahmedpur East,Bukhari.Kang,,,,,,
"(Female). (P)*",an Raod,,,,,,
"",,,0,968,,,
Govt Boys S.A High,Noor Shah,243120701,497,0,2,0,2
School (High Portion),Bukhari,,,,,,
"(Male). (P)*",,,,,,,
"",Noor Shah,243120702,454,0,,,
"",Bukhari,,,,,,
"",Noor Shah,243120706,297,0,,,
"",Bukhari,,,,,,
"",,,1248,0,,,
Govt Boys S.A High,Qalander,243120703,210,0,2,0,2
School (High Portion),Colony Noor,,,,,,
"(Male). (P)*(135)",Shah Bukhari,,,,,,
"",Shadman,243120704,629,0,,,
"",Cholony,,,,,,
"",Qalander,,,,,,
"",Colony,,,,,,
"","Sial Colony,",243120705,478,0,,,
"",Hamza Town,,,,,,
"",,,1317,0,,,
Govt Boys S.A High,Qalander,243120703,0,188,0,2,2
School (Middle,Colony Noor,,,,,,
Portion) (Female).,Shah Bukhari,,,,,,
"(P)*(136)",,,,,,,
"",Shadman,243120704,0,563,,,
"",Cholony,,,,,,
"",Qalander,,,,,,
"",Colony,,,,,,
"","Sial Colony,",243120705,0,407,,,
"",Hamza Town,,,,,,
"",,,0,1158,,,
Govt Boys S.A High,Noor Shah,243120701,0,455,0,2,2
School (Middle,Bukhari,,,,,,
Portion) (Female).,,,,,,,
"",Noor Shah,243120702,0,366,,,
"",Bukhari,,,,,,
"",Noor Shah,243120706,0,260,,,
"",Bukhari,,,,,,
"",,,0,1081,,,
Govt Girls Primary,Mohallah Noor,243120801,326,0,3,0,3
School Noor Shah,Shah Bukhari,,,,,,
Bukhari (Male). (P)*,,,,,,,
"",Mohallah Noor,243120802,483,0,,,
"",Shah Bukhari,,,,,,
"",Rao Colony,243120803,286,0,,,
"",Rao Colony,243120804,303,0,,,
"",,,1398,0,,,
Govt Girls Primary,Mohallah Noor,243120801,0,318,0,2,2
School Noor Shah,Shah Bukhari,,,,,,
Bukhari (Female). (P)*,,,,,,,
"",Mohallah Noor,243120802,0,425,,,
"",Shah Bukhari,,,,,,
"",Rao Colony,243120803,0,248,,,
"",Rao Colony,243120804,0,269,,,
"",,,0,1260,,,
Office Tehsil Muncipal,"Hussinabad,",243130101,376,0,3,0,3
"Officer, Ahmedpur",Sarwar Shah,,,,,,
East (Male). (P)*,,,,,,,
"","Hussinabad,",243130102,397,0,,,
"",Sarwar Shah,,,,,,
"",Syedna,243130103,358,0,,,
"",Hussainabad,,,,,,
"",Mohallah,243130104,232,0,,,
"",Hussainabad,,,,,,
"",Mohallah,,,,,,
"",Sadiq Abad,,,,,,
"",Mohallah,243130105,184,0,,,
"",Hussainabad,,,,,,
"",Mohallah,,,,,,
"",Sadiq Abad,,,,,,
"",,,1547,0,,,
Office Tehsil Muncipal,"Hussinabad,",243130101,0,333,0,3,3
Officer Ahmedpur,Sarwar Shah,,,,,,
East (Female). (P)*,,,,,,,
"","Hussinabad,",243130102,0,363,,,
"",Sarwar Shah,,,,,,
"",Syedna,243130103,0,316,,,
"",Hussainabad,,,,,,
"",Mohallah,243130104,0,198,,,
"",Hussainabad,,,,,,
"",Mohallah,,,,,,
"",Sadiq Abad,,,,,,
"",Mohallah,243130105,0,144,,,
"",Hussainabad,,,,,,
"",Mohallah,,,,,,
"",Sadiq Abad,,,,,,
"",,,0,1354,,,
Govt Girls Primary,Mohallah,243130201,471,0,2,0,2
School Sarwar Shah,Sarwar Shah,,,,,,
Ahmedpur East,,,,,,,
"",Mohallah,243130202,533,0,,,
"",Sarwar Shah,,,,,,
"",,,1004,0,,,
Govt Girls Primary,Mohallah,243130201,0,429,0,2,2
School Sarwar Shah,Sarwar Shah,,,,,,
Ahmedpur East,,,,,,,
"",Mohallah,243130202,0,421,,,
"(Female). (P)*",,,,,,,
"",Sarwar Shah,,,,,,
"",,,0,850,,,
Govt Boys Primary,Mohallah,243130203,516,493,1,1,2
School Mohallah,"Bakhri,",,,,,,
Bakhri Part-I.,Sadiqabad,,,,,,
"",,,516,493,,,
"(Combined)(P)*",,,,,,,
Ahmedpur Public,Mohallah,243130204,378,322,2,2,4
School Kangan Road,"Bakhri, Hathi",,,,,,
Sarwar Shah.,Bazar,,,,,,
"",Mohallah,243130205,447,348,,,
"(Combined)(T)**",,,,,,,
"","Bakhri, Hathi",,,,,,
"",Bazar,,,,,,
"",,,825,670,,,
Sir Syed Public School,Mohallah,243130301,512,0,4,0,4
"(Male) P-I. (Male)",Katra Ahmed,,,,,,
"(T)**",Kha,,,,,,
"",Mohallah,243130302,337,0,,,
"",SMaofhraanllai h,243130303,464,0,,,
"",Sarwar Shah,,,,,,
"",Mohallah,243130304,539,0,,,
"",Sarwar Shah,,,,,,
"",,,1852,0,,,
Ahmadpur Public,Mohallah,243130301,0,416,0,3,3
School Kongon Road,Katra Ahmed,,,,,,
Mohallah Sarwar shah,Kha,,,,,,
"",Mohallah,243130302,0,304,,,
APE (Female) (T)**,,,,,,,
"",MSaofhraanllai h,243130303,0,390,,,
"",Sarwar Shah,,,,,,
"",Mohallah,243130304,0,477,,,
"",Sarwar Shah,,,,,,
"",,,0,1587,,,
Islamic Model School,Mohallah,243130401,349,0,2,0,2
Chongi Pir wah(Male).,Katra Ahmed,,,,,,
"(T)**",Kha,,,,,,
"",Mohallah,243130402,498,0,,,
"",Katra Ahmed,,,,,,
"",Kha,,,,,,
"",Mohallah,243130405,90,0,,,
"",Katra Ahmed,,,,,,
"",Kha,,,,,,
"",,,937,0,,,
Islamic Model School,Mohallah,243130401,0,316,0,2,2
Chongi Pir wah(Male).,Katra Ahmed,,,,,,
"(T)**",Kha,,,,,,
"",Mohallah,243130402,0,444,,,
"",Katra Ahmed,,,,,,
"",Kha,,,,,,
"",Mohallah,243130405,0,45,,,
"",Katra Ahmed,,,,,,
"",Kha,,,,,,
"",,,0,805,,,
Khawaja Misali Public,Mohallah,243130403,372,0,2,0,2
School Kangan Raod,Shikrani,,,,,,
Mohallah Shikari APE,,,,,,,
"",Katra Ahmad,243130404,440,0,,,
"(Male). (T)**",,,,,,,
"",Khan Sohbat,,,,,,
"",Pur Bazar,,,,,,
"",,,812,0,,,
Dawn Public School,Mohallah,243130403,0,253,0,2,2
Kangan Raod P-II,Shikrani,,,,,,
"(Female). (T)**",,,,,,,
"",Katra Ahmad,243130404,0,392,,,
"","Khan, Sohbat",,,,,,
"",Pur Bazar,,,,,,
"",,,0,645,,,
Govt Boys Primary,Mohallah,243130501,434,0,4,0,4
School Fatani N/O,Sarwar Shah,,,,,,
Shah Wala Bag,,,,,,,
"",Mohallah,243130502,479,0,,,
"","Fatani,",,,,,,
"",Kangan Raod,,,,,,
"",Mohallah,243130503,640,0,,,
"","Fatani, Katra",,,,,,
"",AhmedKha,,,,,,
"",Mohallah,243130506,334,0,,,
"","Fatani, Katra",,,,,,
"",AhmedKha,,,,,,
"",,,1887,0,,,
Govt Boys Primary,Mohallah,243130501,0,348,0,4,4
School Fatani N/O,Sarwar Shah,,,,,,
Shah Wala Bag,,,,,,,
"",Mohallah,243130502,0,406,,,
"(Female). (P)*",,,,,,,
"","Fatani,",,,,,,
"",Kangan Raod,,,,,,
"",Mohallah,243130503,0,535,,,
"","Fatani, Katra",,,,,,
"",AhmedKha,,,,,,
"",Mohallah,243130506,0,313,,,
"","Fatani, Katra",,,,,,
"",AhmedKha,,,,,,
"",,,0,1602,,,
Islamic Public School,Mohallah,243130504,463,0,2,0,2
Girls Chongi Pir Wah,"Fatani, Katra",,,,,,
"(Male). (T)**",AhmedKha,,,,,,
"",Mohallah,243130505,574,0,,,
"","Fatani, Katra",,,,,,
"",AhmedKha,,,,,,
"",,,1037,0,,,
Islamic Public School,Mohallah,243130504,0,419,0,2,2
Girls Chongi Pir Wah,"Fatani, Katra",,,,,,
"(Fwmale). (T)**",AhmedKha,,,,,,
"",Mohallah,243130505,0,487,,,
"","Fatani, Katra",,,,,,
"",AhmedKha,,,,,,
"",,,0,906,,,
Civil Veterinary,Civel Head,243130601,366,0,3,0,3
Hospital Chowk,Quarter,,,,,,
Abbasia APE,Hospital,,,,,,
"",Civel Head,243130606,203,0,,,
"",Quarter,,,,,,
"",Hospital,,,,,,
"",Civel Head,243130607,653,0,,,
"",Quarter,,,,,,
"",Hospital,,,,,,
"",,,1222,0,,,
Office Samalindestries,Mohallah,243130602,287,0,2,0,2
Ahmedpur East,Azmat Sultan,,,,,,
"(Male). (P)*",,,,,,,
"",Sultanpura,243130603,295,0,,,
"",Sultanpura,243130604,208,0,,,
"",Sultanpura,243130605,260,0,,,
"",,,1050,0,,,
Office Samalindestries,Mohallah,243130602,0,254,0,3,3
Ahmedpur East,Azmat Sultan,,,,,,
"(Female). (P)*",,,,,,,
"",Sultanpura,243130603,0,221,,,
"",Sultanpura,243130604,0,181,,,
"",Sultanpura,243130605,0,240,,,
"",,,0,896,,,
Civil Veterinary,Civel Head,243130601,0,275,0,2,2
Hospital Chowk,Quarter,,,,,,
Abbasia APE,Hospital,,,,,,
"",Civel Head,243130606,0,140,,,
"",Quarter,,,,,,
"",Hospital,,,,,,
"",Civel Head,,,,,,
"",Quarter,,,,,,
"",Hospital,,,,,,
"",Civel Head,243130607,0,593,,,
"",Quarter,,,,,,
"",Hospital,,,,,,
"",,,0,1008,,,
Govt Boys High,Dera Nawab,243130701,632,0,2,0,2
School Dera Nawab,Sahib,,,,,,
Sahib (Male). (P)*,,,,,,,
"",Dera Nawab,243130702,405,0,,,
"",Sahib,,,,,,
"",,,1037,0,,,
Govt Boys High,Dera Nawab,243130701,0,528,0,2,2
School Dera Nawab,Sahib,,,,,,
Sahib (Female).(P)*,,,,,,,
"",Dera Nawab,243130702,0,318,,,
"",Sahib,,,,,,
"",,,0,846,,,
Govt Girls High,Dera Nawab,243130703,257,0,2,0,2
School Dera Nawab,"Sahib,",,,,,,
Sahib (Male). (P)*,Balocha,,,,,,
"",Mohallah,,,,,,
"",Mohallah,243130704,748,0,,,
"",Mohagreen,,,,,,
"",,,1005,0,,,
Govt Girls High,Dera Nawab,243130703,0,229,0,2,2
School Dera Nawab,"Sahib,",,,,,,
Sahib (Female). (P)*,Balocha,,,,,,
"",Mohallah,,,,,,
"",Mohallah,243130704,0,640,,,
"",Mohagreen,,,,,,
"",,,0,869,,,
F.G Public School,Noor Colony,243130801,345,0,2,0,2
Dera Nawab Sabib,Mohallah,243130802,733,0,,,
"(Male). (T)**",Gulpura,,,,,,
"",,,1078,0,,,
F.G Public School,Noor Colony,243130801,0,275,0,2,2
Dera Nawab Sabib,Mohallah,243130802,0,696,,,
"(Female). (T)**",Gulpura,,,,,,
"",,,0,971,,,
Govt Sadiq Abbas,Chah Injan,243130803,529,0,2,0,2
Degree College Dera,WBaasltao,243130804,502,0,,,
"Nawab Sahib, (Male).",Mashkian,,1031,0,,,
Govt Sadiq Abbas,Chah Injan,243130803,0,439,0,2,2
Degree College Dera,WBaasltao,243130804,0,373,,,
"Nawab Sahib,",Mashkian,,0,812,,,
Govt Boys Primary,Chak Wahni,243030404,263,211,1,1,2
School Chak,Chak Wahni,243030405,257,224,,,
Wahni.(Combined),,,,,,,
"",,,520,435,,,
Govt Girls Elementary,Nizampur,243030103,512,391,2,2,4
School Anayatpur.,Anayatpur,243030401,256,216,,,
"(Combined) (P)*",,,,,,,
"",Anayatpur,243030402,325,309,,,
"",Anayatpur,243030403,207,154,,,
"",,,1300,1070,,,
Govt Elementary,Faridabad,243030104,318,240,2,2,4
School Farid Abad.,Faridabad,243030105,537,429,,,
"(Combined)(P)*",,,,,,,
"",,,855,669,,,
Govt Boys High,Kulab,243030101,535,423,2,2,4
School Kulab.,Kulab,243030102,672,516,,,
"(Combined) (P)*",,,,,,,
"",,,1207,939,,,
Govt. Boys Primary,Mehmood,243030501,434,359,2,2,4
school Mehmoodabad,AMbeahdmood,243030502,337,287,,,
"(Combined)",AWbaahdi Bhoja,243030503,253,175,,,
"",,,1024,821,,,
Govt Rural Dispensary,Mad Rasheed,243030301,499,440,1,1,2
Jaman Shah Mad,,,499,440,,,
Rasheed. (Combined),,,,,,,
"(P)*",,,,,,,
Govt Girls Primary,Mad Rasheed,243030302,266,0,3,0,3
School Mad,Mad Rasheed,243030303,199,0,,,
Rasheed.(Male) (P)*,,,,,,,
"",Mad Rasheed,243030304,946,0,,,
"",,,1411,0,,,
Govt Girls Primary,Mad Rasheed,243030302,0,252,0,3,3
School Mad Rasheed.,Mad Rasheed,243030303,0,159,,,
"(Female) (P)*(173)",,,,,,,
"",Mad Rasheed,243030304,0,907,,,
"",,,0,1318,,,
Govt Boys Middle,Ali,243030309,359,266,2,2,4
School Ali Muhammad,Muhammad,,,,,,
Wala.(Combined) (P)*,Wala,,,,,,
"",Ali,243030310,466,431,,,
"",Muhammad,,,,,,
"",Wala,,,,,,
"",Ali,243030311,345,264,,,
"",Muhammad,,,,,,
"",Wala,,,,,,
"",,,1170,961,,,
Govt Boys Primary,Bakhoo Arbi,243030305,404,0,4,0,4
School Bakhoo Arbi,Bakhoo Arbi,243030306,535,0,,,
"(Male). (P)*",,,,,,,
"",Bakhoo Arbi,243030307,457,0,,,
"",Bakhoo Arbi,243030308,285,0,,,
"",,,1681,0,,,
Govt Boys Primary,Bakhoo Arbi,243030305,0,352,0,4,4
School Bakhoo Arbi.,Bakhoo Arbi,243030306,0,386,,,
"(Female) (P)*(175)",,,,,,,
"",Bakhoo Arbi,243030307,0,373,,,
"",Bakhoo Arbi,243030308,0,269,,,
"",,,0,1380,,,
Govt Boys High,Utaira,243030201,294,220,2,2,4
School,Utaira,243030202,309,231,,,
Utaira.(Combined),,,,,,,
"",Utaira,243030203,479,404,,,
"",Utaira,243030204,159,133,,,
"",,,1241,988,,,
Govt Boys Primary,Sojhla Tanwri,243030207,569,456,2,2,4
Schoo Sojhlah,Sojhla Tanwri,243030208,249,140,,,
Tanwri.(Combined),,,,,,,
"",,,818,596,,,
Govt Girls Primary,Kundi Perhar,243030205,740,613,2,2,4
School Kundi,Kundi Perhar,243030206,438,412,,,
Perhar.(Combined),,,,,,,
"",,,1178,1025,,,
Govt Girls High,Jahan Pur,243030209,795,0,4,0,4
School Nabipur,Jahan Pur,243030210,426,0,,,
"(Jahanpur). (Male)(P)*",,,,,,,
"",Jahan Pur,243030211,299,0,,,
"",,,1520,0,,,
Govt Girls High,Jahan Pur,243030209,0,664,0,3,3
School Nabipur,Jahan Pur,243030210,0,343,,,
"(Jahanpur).(Female)",,,,,,,
"",Jahan Pur,243030211,0,196,,,
"",,,0,1203,,,
Govt Girls Primary,Imamon Arain,243020401,723,644,2,1,3
School Imamon Arain,,,723,644,,,
Adda Zehrpir.,,,,,,,
"(Combined) (P)*",,,,,,,
Govt Girls Primary,Imamon Arain,243020402,929,746,2,2,4
School Bisti Phullan,,,929,746,,,
Khan. (Combined)(P)*,,,,,,,
Govt Boys Primary,Imamon Arain,243020403,421,379,1,1,2
School Imamon,,,421,379,,,
Arain.(Combined) (P)*,,,,,,,
Govt Girls Primary,Gullan Larr,243020404,490,392,2,2,4
School Gullan Lar,Gullan Larr,243020405,586,571,,,
Bast,,,,,,,
"",Gullan Larr,243020406,148,134,,,
Numberdar.(Combine,,,,,,,
"",,,1224,1097,,,
Govt Boys Primary,Khurampur,243020601,434,283,2,2,4
School,Khurampur,243020602,365,275,,,
Khurampur.(Combine,,,,,,,
"",,,799,558,,,
Govt Girls Primary,Khuarampur,243020603,423,298,2,2,4
School Bast,Khuarampur,243020604,345,289,,,
Khurampur.,,,,,,,
"",,,768,587,,,
Govt Boys Primary,Sultanpur,243020605,390,274,2,2,4
School Sultanpur.,Sultanpur,243020606,404,328,,,
"(Combined)(P)*",,,,,,,
"",Sultanpur,243020607,526,423,,,
"",,,1320,1025,,,
Govt Boys Primary,Faizpur,243020608,669,0,2,0,2
School Faizpur (Male),Faizpur,243020609,553,0,,,
"",,,1222,0,,,
Govt Girls Elementary,Faizpur,243020608,0,482,0,2,2
School Faizpur.,Faizpur,243020609,0,445,,,
"(Female)(P)*",,,,,,,
"",,,0,927,,,
Govt Boys Primary,Rasheed abad,243020201,480,390,2,2,4
School Rasheed,Rasheed abad,243020202,272,247,,,
Abad.(Combined) (P)*,,,,,,,
"",Rasheed abad,243020203,186,160,,,
"",,,938,797,,,
Govt Boys Primary,Tibbi,243020204,461,360,1,1,2
School Tibbi,DTihbebki wan,243020205,183,157,,,
Dhakwan. (Combined),Dhekwan,,644,517,,,
Govt Girlsl Primary,Tibbi,243020206,241,224,1,1,2
School Tibbi,TDihbebki wan,243020207,303,240,,,
Dhakwan. (Combined),Dhekwan,,544,464,,,
Govt Girls Primary,Tibbi,243020208,454,410,2,2,4
School Tibbi,DTihbebki wan,243020209,515,416,,,
Dhakwan.(Combined),Dhekwan,,969,826,,,
Govt Boys Primary,Khamisa,243020210,697,593,2,2,4
School Khamisa,Pakhiwar,,,,,,
Pakhiwar.(Combined),,,,,,,
"",Khamisa,243020211,290,212,,,
"(P)*",,,,,,,
"",Pakhiwar,,,,,,
"",,,987,805,,,
Govt Boys Priamary,Sukhail,243020101,157,170,2,2,4
School Ameen Sial,Sukhail,243020109,655,528,,,
"(Sukhail). (Combined)",,,,,,,
"",Sukhail,243020110,357,285,,,
"(P)*",,,,,,,
"",Sukhail,243020111,95,52,,,
"",,,1264,1035,,,
Govt Boys Middle,Sukhail,243020102,171,0,2,0,2
School Sukhail (New,Sukhail,243020103,270,0,,,
Building) Part-I (Male),,,,,,,
"",Sukhail,243020104,249,0,,,
"",Sukhail,243020105,260,0,,,
"",Sukhail,243020112,190,0,,,
"",,,1140,0,,,
Govt Boys Middle,Sukhail,243020102,0,135,0,2,2
School Sukhail Old,Sukhail,243020103,0,215,,,
Building Part-II,,,,,,,
"",Sukhail,243020104,0,222,,,
"",Sukhail,243020105,0,258,,,
"",Sukhail,243020112,0,139,,,
"",,,0,969,,,
Govt Girls Primary,Sukhail,243020106,234,242,2,2,4
School Sukhail.,Sukhail,243020107,218,194,,,
"(Combined) (P)*",,,,,,,
"",Sukhail,243020108,305,239,,,
"",,,757,675,,,
Govt Boys High Schol,Tibbi Izzat,243020501,335,237,1,1,2
Tibbi Izzat.,Tibbi Izzat,243020502,502,450,,,
"(Combined) (P)*",,,,,,,
"",,,837,687,,,
Govt Girls Middle,Tibbi Izzat,243020503,435,313,2,2,4
School Tibbi Izzat.,Abbaspur,243020508,364,281,,,
"(Combined) (P)*",,,,,,,
"",,,799,594,,,
Govt Boys Primary,Goth Raza,243020504,570,445,2,2,4
School Goth Raza.,Goth Raza,243020505,414,410,,,
"(Combined) (P)*",,,,,,,
"",,,984,855,,,
Govt Girls Primary,Goth Raza,243020506,419,386,2,2,4
School Goth,Goth Raza,243020507,440,374,,,
Raza.(Combined) (P)*,,,,,,,
"",,,859,760,,,
Govt Girls Primary,Sheikh,243010214,592,484,1,1,2
School Basti,Roshan,,592,484,,,
Darkhana (Combined),,,,,,,
Govt Boys Primary,Sheikh,243010215,262,227,1,1,2
School Marri Ghusian.,RShoesihkahn,243010216,279,233,,,
"(Combined) (P)*",Roshan,,541,460,,,
Govt Boys Primary,Sheikh,243010217,573,484,1,1,2
School Sheikh,Roshan,,573,484,,,
Roshan.(Combined),,,,,,,
Govt Girls Primary,Sheikh,243010218,609,667,2,2,4
School Basti Darkhan,SRhoesihkahn,243010219,644,413,,,
Sheikh Roshan.,Roshan,,1253,1080,,,
"(Combined) (P)*",,,,,,,
Govt Boys High,Mehrab Wala,243010201,388,362,2,2,4
School School Mehrab,Mehrab Wala,243010202,328,238,,,
Wala (New Building),,,,,,,
"",Mehrab Wala,243010203,571,518,,,
".(Combined) (P)*",,,,,,,
"",,,1287,1118,,,
Govt Boys High,Mehrab Wala,243010204,119,93,2,2,4
School School Mehrab,Mehrab Wala,243010205,202,138,,,
Wala (Old Building) .,,,,,,,
"",Mehrab Wala,243010206,423,376,,,
"(Combined)(P)*",,,,,,,
"",,,744,607,,,
Govt Boys Primary,Mehrab Wala,243010207,126,118,1,1,2
School Mehrab Wala,Mehrab Wala,243010208,312,270,,,
"(New Building)",,,,,,,
"",,,438,388,,,
Khoyan.(Combined),,,,,,,
Govt Girls High,Mehrab Wala,243010209,249,196,1,1,2
School Mehrab Wala,Mehrab Wala,243010210,247,195,,,
"(New Building)",,,,,,,
"",Mehrab Wala,243010220,136,120,,,
".(Combined) (P)*",,,,,,,
"",,,632,511,,,
Govt Girls High,Mehrab Wala,243010211,499,427,2,2,4
School Mehrab,Mehrab Wala,243010212,386,317,,,
Wala.(New Building),,,,,,,
"",Mehrab Wala,243010213,155,80,,,
"(COMBINED) (P)*",,,,,,,
"",Mehrab Wala,243010221,250,176,,,
"",Mehrab Wala,243010222,101,77,,,
"",,,1391,1077,,,
Govt Boys Primary,Wahi Qader,243010402,390,355,1,1,2
School Wahi Qader,DWinaahi Qader,243010403,192,159,,,
Dina Basti,Dina,,582,514,,,
Muhabbatpur,,,,,,,
Govt Boys Primary,Wahi Qader,243010401,576,522,1,1,2
School Basti Kalrian,Dina,,576,522,,,
"(Wahi Qader Dina).",,,,,,,
"(Combined) (P)*",,,,,,,
Govt Girls Primary,Khokhran,243010404,459,0,4,0,4
School Ramzan,Khokhran,243010405,213,0,,,
Juia(Khokhran).,,,,,,,
"",Ramzan Juia,243010406,248,0,,,
"(Male) (P)*",,,,,,,
"",Ramzan Juia,243010407,398,0,,,
"",Ramzan Juia,243010408,292,0,,,
"",,,1610,0,,,
Govt Girls Primary,Khokhran,243010404,0,455,0,4,4
School Ramzan,Khokhran,243010405,0,184,,,
Juia(Khokhran).,,,,,,,
"",Ramzan Juia,243010406,0,202,,,
"(Female) (P)*(217)",,,,,,,
"",Ramzan Juia,243010407,0,392,,,
"",Ramzan Juia,243010408,0,260,,,
"",,,0,1493,,,
Govt Boys Middle,Khuda Bux,243010503,706,0,4,0,4
School Khuda Bux,Maher,,,,,,
Maher (New Building).,,,,,,,
"",Khuda Bux,243010504,339,0,,,
"(Male) (P)*",,,,,,,
