"","ELECTION COMMISSION OF PAKISTANFORMFORM-28{ See rule  50 }LIST OF POLLING STATIONS FOR A CONSTITUENCYElection to the National Assembly of the PunjabNo. and name of ConstituencyNA-181-Muzaffargarh-I",,,,,,,,,,,,
"",Sr.No.,No. and name of Polling Station,In case f rural areas,In case f urban areas,,"Number of voters assingnedto polling station",Nuimber of polling booths,,,,,,
"",,,Name of Electoral Area,"Census blockcode","Name of ElectoralArea","Census blockcode","Sr. No. of voters onthe eletoral roll incase electoral areais birurcated",,,,,,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Bait Hazari,236030702,,,,0,422,422,,,0
125,"Government  Boys Primary School Bibi PurDummer (Mehri Wala)",Bibi Pur Dummer,236030706,,,,374,0,374,2,0,2
"",(Male),Bibi Pur Dummer,236030707,,,,114,0,114,,,0
"",,Bibi Pur Chujra,236030708,,,,237,0,237,,,0
"",,Fateh Pur Shumali,236030709,,,,215,0,215,,,0
"",,,,,,,,,0,,,0
126,"Government  Boys Primary School Kotala SultanShah",Kotla Sultan Shah,236030801,,,,622,0,622,1,0,1
"",(Male),Kotla Sultan Shah,236030802,,,,587,0,587,,,0
"",,,236030803,,,,,,0,,,0
127,"Government Girls Primary School Bibi PurDummer",Bibi Pur Dummer,236030706,,,,0,303,303,0,1,1
"",(Female),Bibi Pur Dummer,236030707,,,,0,98,98,,,0
"",,Bibi Pur Chujra,236030708,,,,0,189,189,,,0
"",,Fateh Pur Shumali,236030709,,,,0,197,197,,,0
128,"Government  Girls Primary School Kotala SultanShah (Female)",Kotla Sultan Shah,236030801,,,,0,429,429,0,1,1
"",,Kotla Sultan Shah,236030802,,,,0,376,376,,,0
"",,,236030803,,,,,,0,,,0
129,Government  Boys Primary School Bait Siyal,Bait Siyal,236030803,,,,299,242,541,1,1,2
130,"Government  Boys Primary school, Chit Kalru",Chit Kalru,236030805,,,,555,372,927,1,1,2
131,Government  Boys Primary School Chak Kalru,Chak Kalru,236030806,,,,430,341,771,1,1,2
132,Government  Boys Primary School Qadir Pur,Qadir Pur,236030901,,,,395,313,708,1,1,2
"",,Qadir Pur,236030902,,,,353,290,643,,,0
133,Government  Girls Primary School Bhagu Chajra,Qadir Pur,236030903,,,,558,0,558,2,0,2
"",(Male),,236030904,,,,,,0,,,0
"",,Qadir Pur,236030905,,,,636,0,636,,,0
134,Government  Girls Primary School Bhagu Chajra,Qadir Pur,236030903,,,,0,463,463,0,2,2
"",(Female),,236030904,,,,,,0,,,0
"",,Qadir Pur,236030905,,,,0,572,572,,,0
"",,,,,,,,,0,,,0
135,Government  Boys Primary School Noor Shah,Qadir Pur,236030906,,,,509,0,509,2,0,2
"",(Male),,236030911,,,,,,0,,,0
"",,Qadir Pur,236030909,,,,545,0,545,,,0
"",,,,,,,,,0,,,0
136,Government  Boys Primary School Noor Shah,Qadir Pur,236030906,,,,0,446,446,0,2,2
"",(Female),Qadir Pur,236030911,,,,0,484,484,,,0
"",,,236030909,,,,,,0,,,0
137,Basic Health Unit Office Qadir Pur,Qadir Pur,236030907,,,,418,372,790,1,1,2
"",,Qadir Pur,236030910,,,,253,198,451,,,0
"",,,236030912,,,,132,133,265,,,0
138,Government  Boys Primary School Kalar wali,Kalar Wali-I,236031001,,,,338,0,338,2,0,2
"",(Male),Kalar Wali-I,236031002,,,,639,0,639,,,0
"",,,,,,,,,0,,,0
139,Government  Girls Primary School Kalar Wali,Kalar Wali-I,236031003,,,,434,345,779,1,1,2
"",,Kalar Wali-I,236031004,,,,405,342,747,,,0
"",,Kalar Wali-I,236031005,,,,,,0,,,0
140,"Government  Boys Primary School Kalar wali(Female)",Kalar Wali-I,236031001,,,,0,312,312,0,1,1
"",,Kalar Wali-I,236031002,,,,0,499,499,,,0
141,"Government  Boys Primary School Rukan Wali(Seer Wala)",Rukan Wali I,236031006,,,,656,0,656,2,0,2
"",(Male),,236031007,,,,,,0,,,0
"",,Rukan Wali I,236031008,,,,548,0,548,,,0
142,"Government  Boys Primary School Rukan Wali(Seer Wala)",Rukan Wali I,236031006,,,,0,517,517,0,2,2
"",(Female),,236031007,,,,,,0,,,0
"",,Rukan Wali I,236031008,,,,0,473,473,,,0
"",,,236031009,,,,,,0,,,0
143,"Government  Girls Primary School Rukan wali(Gopang Wala)",Rukan Wali I,236031010,,,,588,0,588,2,0,2
"",(Male),,236031011,,,,,,0,,,0
"",,Rukan Wali I,236031008,,,,473,0,473,,,0
144,"Government  Girls Primary School Rukan Wali(Gopang Wala) (Female)",Rukan Wali I,236031010,,,,0,493,493,0,2,2
"",,,236031011,,,,,,0,,,0
"",,Rukan Wali I,236031008,,,,0,445,445,,,0
145,Government  Boys High School Kalar wali,Kalar Wali- II,236031101,,,,404,0,404,2,0,2
"",(Male),,236031102,,,,,,0,,,0
"",,Kalar Wali- II,236031103,,,,716,0,716,,,0
"",,,236031104,,,,,,0,,,0
146,Government  Boys High School Kalar Wali,Kalar Wali- II,236031101,,,,0,364,364,0,2,2
"",(Female),,236031102,,,,,,0,,,0
"",,Kalar Wali- II,236031103,,,,0,645,645,,,0
"",,,236031104,,,,,,0,,,0
147,Government  Boys Primary School - I Kalar Wali,Kalar Wali- II,236031105,,,,360,0,360,2,0,2
"",(Male),Kalar Wali- II,236031106,,,,432,0,432,,,0
"",,,236031107,,,,,,0,,,0
"",,Kalar Wali- II,,,,,379,0,379,,,0
148,Government  Boys Primary School - I Kalar Wali,Kalar Wali- II,236031105,,,,0,367,367,0,2,2
"",(Female),Kalar Wali- II,236031106,,,,0,336,336,,,0
"",,,236031107,,,,,,0,,,0
"",,,,,,,,,0,,,0
149,Government  Boys High School Kalar Wali,Kalar Wali- II,236031010,,,,338,284,622,1,1,2
"",,Kalar Wali- II,236031011,,,,400,325,725,,,0
"",,,236031012,,,,,,0,,,0
"",,Taror Jhandey Wali,236031108,,,,87,83,170,,,0
"",,,,,,,,,0,,,0
150,Government  Boys Primary School Abraind Wala,Bakaini-I,236050101,,,,431,320,751,1,1,2
"",,,236050102,,,,,,0,,,0
"",,Bakaini-I,236050109,,,,405,329,734,,,0
"",,,236050110,,,,,,0,,,0
151,"Government  Girls Primary School Bakaini (AshiqDaha)",Bakaini-I,236050103,,,,412,0,412,2,0,2
"",(Male),,236050104,,,,0,0,0,,,0
"",,,236050106,,,,0,0,0,,,0
152,"Government  Girls Primary School Bakaini (AshiqDaha)",Bakaini-I,236050107,,,,456,407,863,1,1,2
"",,,236050108,,,,,,0,,,0
153,"Government  Girls Primary School Bakaini (AshiqDaha)",Bakaini-I,236050103,,,,0,332,332,0,2,2
"",(Female),Bakaini-I,236050104,,,,0,584,584,,,0
"",,,236050105,,,,0,222,222,,,0
"",,,236050106,,,,0,222,222,,,0
154,"Union Council, Office, Bakaini",Bakaini- II,236050201,,,,122,84,206,1,1,2
"",,Bakaini- II,236050202,,,,195,150,345,,,0
"",,Bakaini- II,236050203,,,,372,264,636,,,0
"",,Rakh Bakaini,236050204,,,,0,0,0,,,0
"",,,,,,,,,0,,,0
155,"Government  Boys Primary School Bait Daryai(Faqeer Ahmad Wala)",Bait Deryai,236050301,,,,604,482,1086,2,1,3
"",,,236050302,,,,0,0,0,,,0
"",,,236050304,,,,533,437,970,,,0
"",,,,,,,,,0,,,0
156,"Government  Boys Primary School Bait Daryai(Faqeer Ahmad Wala) (Male)",Bait Deryai,236050303,,,,851,0,851,2,0,2
"",,,,,,,,,0,,,0
157,Government  Boys High School Muhammad Wali,Bait Deryai,236050301,,,,0,485,485,0,1,1
"",(Female),,236050302,,,,,,0,,,
"",,Bait Deryai,236050304,,,,0,441,441,,,
"",,,,,,,,,0,,,0
158,"Government  Boys High School MuhammadWali(Female)",Bait Deryai,236050303,,,,0,726,726,0,1,1
"",,,,,,,,,0,,,0
159,"Government  Boys Primary School Bait MirHazar Khan (Safullahabad)",Bait Meer hazar Khan,236050401,,,,284,268,552,1,1,2
"",,,236050414,,,,0,0,0,,,0
"",,Bait Meer hazar Khan,236050402,,,,338,301,639,,,0
"",,,,,,,,,0,,,0
160,"Government  Girls Primary School Bait Mir HazarKhan (Chunooabad) Basti Dada",Bait Meer hazar Khan,236050403,,,,315,273,588,1,1,2
"",,Bait Meer hazar Khan,236050404,,,,389,358,747,,,0
"",,,,,,,,,0,,,0
161,"Government  Girls Primary School Bait Mir HazarKhan",Bait Meer hazar Khan,236050407,,,,296,260,556,1,1,2
162,"Government  Boys Primary School Bait ShahalNear Union Council Office, Meer Hazar Khan(Male)",Bait Meer hazar Khan,236050406,,,,813,0,813,2,0,2
"",,,,,,,,,0,,,0
163,"Government  Girls Primary School Sharafat AliChaudri",Bhinda  Meherban,236050408,,,,380,0,380,2,0,2
"",,Bhinda  Meherban,236050409,,,,321,0,321,,,0
164,"Government  Boys Primary School Bait ShahalNear Union Council Office, Meer Hazar Khan",Bait Meer hazar Khan,236050406,,,,0,532,532,0,2,2
"",(Female),,,,,,,,0,,,0
"",,Bait Meer hazar Khan,236050408,,,,0,754,754,,,0
"",,,236050409,,,,0,0,0,,,0
165,"Government  Girls Primary School Basti SharafatAli Chaudri","Nouberamada BhindaMehrban",236050410,,,,621,548,1169,1,1,2
"",,"Rakh Bait Meer HazarKhan",236050411,,,,38,25,63,,,0
"",,,,,,,,,0,,,0
166,"Government Boys Middle School Belay wala(Qasimabad)",Belay Wala,236050501,,,,579,522,1101,1,1,2
"",,,,,,,,,0,,,0
167,Government  Boys High School Belay Wala,Belay Wala,236050502,,,,473,0,473,2,0,2
"",(Male),Belay Wala,236050503,,,,528,0,528,,,0
"",,,,,,,,,0,,,0
168,"Union Council, Office Belay Wala",Belay Wala,236050505,,,,506,397,903,1,1,2
"",,,236050506,,,,0,0,0,,,0
"",,Rakh Belay Wala,236050508,,,,28,30,58,,,0
"",,,,,,,,,0,,,0
169,"Government  Boys High School Belay Wala(Female)",Belay Wala,236050502,,,,0,455,455,0,1,1
"",,Belay Wala,236050503,,,,0,464,464,,,0
"",,,,,,,,,0,,,0
170,"Government  Boys Middle School, Kandh Sharif",Belay Wala,236050505,,,,0,610,610,0,2,2
"",(Female),Belay Wala,236050506,,,,0,929,929,,,0
"",,Rakh Belay Wala,236050508,,,,0,0,0,,,0
"",,,,,,,,,0,,,0
171,Government  Boys High School Belay Wala,Belay Wala,236050509,,,,561,0,561,1,1,2
"",(Male),,236050510,,,,0,0,0,,,0
"",,,,,,,,,0,,,0
172,"Government  Boys High School Belay Wala(Female)",Belay Wala,236050509,,,,0,956,956,0,1,1
"",,,236050510,,,,,,0,,,0
173,"Government  Girls Primary School Kotala RahimShah",Kotla Rahim Shah,236050601,,,,271,220,491,1,1,2
"",,Kotla Rahim Shah,236050602,,,,362,275,637,,,0
174,"Government  Boys Primary School Kotala RahimShah (Qabool Wala)",Kotla Rahim Shah,236050603,,,,446,366,812,1,1,2
"",,Kotla Rahim Shah,236050604,,,,286,234,520,,,0
"",,,,,,,,,0,,,0
175,Government  Boys Primary School Khalti,Khalti,236050605,,,,342,0,342,2,0,2
"",(Male),Khalti,236050606,,,,178,0,178,,,0
"",,Khalti,236050607,,,,371,0,371,,,0
"",,Khalti,236050608,,,,300,0,300,,,0
176,"Government  Boys Primary School KhaltiMandwani",Khalti,236050605,,,,0,224,224,0,2,2
"",(Female),Khalti,236050606,,,,0,137,137,,,0
"",,Khalti,236050607,,,,0,277,277,,,0
"",,Khalti,236050608,,,,0,246,246,,,0
177,"Government  Boys Elementary School BhindiKorai",Bhindi Korai,236050701,,,,246,194,440,1,1,2
"",,Bhindi Korai,236050702,,,,294,236,530,,,0
178,"Government  Girls Primary School, ChunooabadNo. I",Bhindi Korai,236050703,,,,278,0,278,1,1,2
"",(Male),Bhindi Korai,236050704,,,,590,0,590,,,0
"",,,,,,,,,0,,,0
179,"Government  Boys Primary School (NauBaramda) BAsti Chandia",Rakh Channa Malana,236050705,,,,315,276,591,1,1,2
180,"Government  Girls Primary School, ChunooabadNo. I (Female)",Bhindi Korai,236050703,,,,0,249,249,0,1,1
"",,Bhindi Korai,236050704,,,,0,527,527,,,0
"",,,,,,,,,0,,,0
181,"Government  Boys Primary School (NauBaramda) Basti Chandia",Lundi Pitafi,236050801,,,,444,366,810,1,1,2
"",,Lundi Pitafi,236050802,,,,429,397,826,,,0
182,"Government  Boys Primary School, Allah BakhshGopang",Lundi Pitafi,236050803,,,,286,243,529,1,1,2
"",,Lundi Pitafi,236050804,,,,390,309,699,,,0
"",,,,,,,,,0,,,0
183,"Government  Girls Primary School Lundi Pitafi(Rematabad)",Lundi Pitafi,236050807,,,,785,735,1520,1,1,2
"",,Lundi Pitafi,236050808,,,,623,561,1184,1,1,2
"",,,236050809,,,,0,0,0,,,0
184,Government  Boys Primary School Lundi Pitafi,Lundi Pitafi,236050805,,,,459,413,872,1,1,2
"",,,236050806,,,,0,0,0,,,0
"",,,236050902,,,,0,0,0,,,0
186,Government  Boys Primary School Kot Ratta,Kot Ratta,236050902,,,,421,0,421,2,0,2
"",(Male),Kot Ratta,236050903,,,,388,0,388,,,0
"",,Kot Ratta,236050904,,,,471,0,471,,,0
187,Government  Boys Primary School Kot Ratta,Kot Ratta,236050902,,,,0,270,270,0,1,1
"",(Female),Kot Ratta,236050903,,,,0,237,237,,,0
"",,Kot Ratta,236050904,,,,0,351,351,,,0
"",,,,,,,,,0,,,0
188,"Government  Girls Primary School Bait Suleman(Azizabad)",M.C Jatoi,236060603,,,,154,132,286,1,1,2
"",,M.C Jatoi,236060602,,,,215,166,381,,,0
"",,M.C Jatoi,236060107,,,,415,420,835,,,0
"",,,,,,,,,0,,,0
189,Government  Boys Middle School Qasir Ghazlani,M.C Jatoi,236060101,,,,875,0,875,2,0,2
"",(Male),M.C Jatoi,236060102,,,,235,0,235,,,0
"",,M.C Jatoi,236060103,,,,710,0,710,,,0
"",,,,,,,,,0,,,0
190,"Government  Boys Middle School Qasir Ghazlani(Female)",M.C Jatoi,236060101,,,,0,841,841,0,2,2
"",,M.C Jatoi,236060102,,,,0,240,240,,,0
"",,M.C Jatoi,236060103,,,,0,648,648,,,0
191,"Government  Boys Middle School Qasir Ghazlani(Male)",M.C Jatoi,236060103,,,,741,0,741,1,0,1
"",,,,,,,,,0,,,0
192,"Government  Girls Primary School Faiz PurJadeed",M.C Jatoi,236060104,,,,183,0,183,2,0,2
"",(Male),M.C Jatoi,236060105,,,,507,0,507,,,0
"",,M.C Jatoi,236060106,,,,617,0,617,,,0
"",,,,,,,,,0,,,0
193,"Government  Girls Primary School Faiz PurJadeed",M.C Jatoi,236060104,,,,0,157,157,0,2,2
"",(Female),M.C Jatoi,236060105,,,,0,423,423,,,0
"",,M.C Jatoi,236060106,,,,0,579,579,,,0
"",,,,,,,,,0,,,0
194,Government  Boys Primary School No. 4 Jatoi,M.C Jatoi,236060201,,,,788,0,788,2,0,2
"",(Male),M.C Jatoi,236060202,,,,354,0,354,,,0
"",,,,,,,,,0,,,0
195,Government  Primary School No. 4 Jatoi,M.C Jatoi,236060201,,,,0,664,664,0,2,2
"",(Female),M.C Jatoi,236060202,,,,0,277,277,,,0
"",,,,,,,,,0,,,0
"",(Male),M.C Jatoi,236060204,,,,228,0,228,,,0
"",,M.C Jatoi,236060205,,,,540,0,540,,,0
"",,M.C Jatoi,236060206,,,,444,0,444,,,0
"",,,,,,,,,0,,,0
197,Vetnary Office Jatoi,M.C Jatoi,236060203,,,,0,181,181,0,2,2
"",(Female),M.C Jatoi,236060204,,,,0,182,182,,,0
"",,M.C Jatoi,236060205,,,,0,434,434,,,0
"",,M.C Jatoi,236060206,,,,0,359,359,,,0
"",,,,,,,,,0,,,0
198,Government  Boys High School Jatoi,M.C Jatoi,236060301,,,,226,0,226,1,0,1
"",(Male),M.C Jatoi,236060302,,,,355,0,355,,,0
"",,M.C Jatoi,236060303,,,,199,0,199,,,0
"",,,,,,,,,0,,,0
199,Canal Rest House Jatoi,M.C Jatoi,236060304,,,,764,0,764,3,0,3
"",(Male),M.C Jatoi,236060305,,,,403,0,403,,,0
"",,M.C Jatoi,236060306,,,,580,0,580,,,0
"",,,,,,,,,0,,,0
200,Government  Girls High School Jatoi,M.C Jatoi,236060301,,,,0,197,197,0,1,1
"",(Female),M.C Jatoi,236060302,,,,0,269,269,,,0
"",,M.C Jatoi,236060303,,,,0,170,170,,,0
"",,,,,,,,,0,,,0
201,Government  Girls High School Jatoi,M.C Jatoi,236060304,,,,0,711,711,0,2,2
"",(Female),M.C Jatoi,236060305,,,,0,341,341,,,0
"",,M.C Jatoi,236060306,,,,0,537,537,,,0
"",,,,,,,,,0,,,0
202,TMA Office Jatoi,M.C Jatoi,236060401,,,,380,0,380,3,0,3
"",(Male),M.C Jatoi,236060402,,,,1092,0,1092,,,0
"",,M.C Jatoi,236060403,,,,564,0,564,,,0
"",,,,,,,,,0,,,0
203,Government  Boys Middle School No. 1 Jatoi,M.C Jatoi,236060404,,,,236,0,236,2,0,2
"",(Male),M.C Jatoi,236060405,,,,233,0,233,,,0
"",(Female),M.C Jatoi,236060406,,,,347,0,347,,,0
"",,M.C Jatoi,236060407,,,,526,0,526,,,0
"",,,,,,,,,0,,,0
204,"Assistant Education Officer Office, Jatoi",M.C Jatoi,236060401,,,,0,375,375,0,3,3
"",,M.C Jatoi,236060402,,,,0,903,903,,,0
"",,M.C Jatoi,236060403,,,,0,491,491,,,0
"",,,,,,,,,0,,,0
205,"Special Education School, Jatoi",M.C Jatoi,236060404,,,,0,228,228,0,2,2
"",(Female),M.C Jatoi,236060405,,,,0,218,218,,,0
"",,M.C Jatoi,236060406,,,,0,270,270,,,0
"",,M.C Jatoi,236060407,,,,0,466,466,,,0
"",,,,,,,,,0,,,0
"",(Male),M.C Jatoi,236060502,,,,550,0,550,,,0
"",,M.C Jatoi,236060503,,,,496,0,496,,,0
"",,,,,,,,,0,,,0
207,Union Council Office Jatoi Shumali,M.C Jatoi,236060501,,,,0,36,36,0,3,3
"",(Female),M.C Jatoi,236060502,,,,0,490,490,,,0
"",,M.C Jatoi,236060503,,,,0,487,487,,,0
"",,,,,,,,,0,,,0
208,Government Boys High School Jatoi,M.C Jatoi,236060504,,,,385,0,385,1,0,1
"",(Male),M.C Jatoi,236060505,,,,449,0,449,,,0
"",,M.C Jatoi,236060506,,,,0,0,0,,,0
"",,,,,,,,,0,,,0
209,Government Boys High School Jatoi,M.C Jatoi,236060504,,,,0,128,128,0,1,1
"",(Female),M.C Jatoi,236060505,,,,0,312,312,,,0
"",,M.C Jatoi,236060506,,,,0,355,355,,,0
"",,,,,,,,,0,,,0
210,Government Boys Primary School Daulat Wahi,M.C Jatoi,236060706,,,,594,0,594,2,0,2
"",(Male),M.C Jatoi,236060702,,,,246,0,246,,,0
"",,M.C Jatoi,236060703,,,,305,0,305,,,0
"",,M.C Jatoi,236060704,,,,326,0,326,,,0
"",,M.C Jatoi,236060705,,,,352,0,352,,,0
"",,,,,,,,,0,,,0
211,"Government Girls Primary School Daulat Wahi(Basti Sial Wala)",M.C Jatoi,236060706,,,,0,519,519,0,2,2
"",(Female),M.C Jatoi,236060702,,,,0,248,248,,,0
"",,M.C Jatoi,236060703,,,,0,235,235,,,0
"",,M.C Jatoi,236060704,,,,0,303,303,,,0
"",,M.C Jatoi,236060705,,,,0,276,276,,,0
"",,,,,,,,,0,,,0
212,"Government Boys Primary School Daulat Wahi(Male)",M.C Jatoi,236060905,,,,0,0,0,1,0,1
"",,,,,,,,,0,,,0
213,Government Boys Primary School Waddoo Wala,Waddoo Wala,236010906,,,,442,0,442,2,0,2
"",(Male),M.C Jatoi,236060907,,,,746,0,746,,,0
"",,,236060908,,,,,,0,,,0
214,"Government Boys Primary School Waddoo Wala(Female)",Waddoo Wala,236010906,,,,0,385,385,0,2,2
"",,M.C Jatoi,236060907,,,,0,655,655,,,0
"",,,236060908,,,,,,0,,,0
"",,,,,,,,,,,,
215,"Government Boys Primary School Chak Rao(Male)",M.C Jatoi,236060909,,,,408,0,408,1,0,1
216,"Government Boys Primary School Chak Rao(Female)",M.C Jatoi,236060909,,,,0,370,370,0,1,1
"",,,,,,,,,,,,
217,Government Boys Primary School Meer Wala,M.C Jatoi,236011001,,,,410,378,788,1,1,2
"",,,,,,,,,0,,,0
218,Government Girls Primary School Meer Wala,M.C Jatoi,236011002,,,,408,337,745,1,1,2
"",,M.C Jatoi,236011003,,,,405,381,786,,,0
"",,,,,,,,,0,,,0
219,Government Girls High School Jhuggi Wala,M.C Jatoi,236011004,,,,783,0,783,2,0,2
"",(Male),M.C Jatoi,236011005,,,,387,0,387,,,0
"",,,,,,,,,0,,,0
220,"Government Girls High School JhuggiWalai(Female)",M.C Jatoi,236011004,,,,0,623,623,0,2,2
"",,M.C Jatoi,236011005,,,,0,317,317,,,0
"",,,,,,,,,0,,,0
221,Government Boys Primary School Mochi Wala,M.C Jatoi,236011006,,,,392,0,392,2,0,2
"",(Male),,236011007,,,,,,0,,,0
"",,M.C Jatoi,236011008,,,,1027,0,1027,,,0
"",,,236011009,,,,,,0,,,0
"",,,236011010,,,,,,0,,,0
"",,,,,,,,,0,,,0
222,Government Girls Primary School Mochi Wala,M.C Jatoi,236011006,,,,0,324,324,0,2,2
"",(Female),,236011007,,,,,,0,,,
"",,M.C Jatoi,236011008,,,,0,868,868,,,
"",,,236011009,,,,,,0,,,
"",,,236011010,,,,,,0,,,
"",,,,,,,,,0,,,
223,Union Coucil Office Jhuggi Wala,M.C Jatoi,236011101,,,,403,373,776,1,1,2
"",,,236011102,,,,,,0,,,0
"",,M.C Jatoi,236011103,,,,256,227,483,,,0
"",,,,,,,,,0,,,0
224,"Government Girls Primary School Basti KhandarMirani (Part-1)",M.C Jatoi,236011105,,,,515,445,960,1,1,2
"",,,236011106,,,,,,0,,,0
"",,M.C Jatoi,236011107,,,,276,243,519,,,0
"",,,,,,,,,0,,,0
225,"Government Boys Primary School Basti KhandarMirani (P-II)",M.C Jatoi,236011104,,,,195,150,345,2,1,3
"",,M.C Jatoi,236011110,,,,883,689,1572,,,0
"",,,236011111,,,,,,0,,,0
226,Government Girls Primary School Jinnah Colony,M.C Jatoi,236011108,,,,373,328,701,1,1,2
"",,M.C Jatoi,236011109,,,,373,308,681,,,0
"",,,,,,,,,0,,,0
227,Basic Health Centre Jhuggi Wala,M.C Jatoi,236011112,,,,355,295,650,1,1,2
228,"Government Boys High School Jhuggi Wala(Part-1)",M.C Jatoi,236011113,,,,338,270,608,1,1,2
"",,,,,,,,,0,,,0
229,"Government Boys High School Jhuggi Wala(Part-1)",M.C Jatoi,236011114,,,,462,402,864,,,0
"",,M.C Jatoi,236011115,,,,221,187,408,,,0
"",,,,,,,,,0,,,0
230,"Government Boys High School Jhuggi Wala(Part-2)",M.C Jatoi,236011116,,,,180,150,330,1,1,2
"",,M.C Jatoi,236011117,,,,371,282,653,,,0
"",,,236011118,,,,,,0,,,0
"",,,,,,,,,0,,,0
231,Government  Boys High school Shaher Sultan,M.C Sheher Sultan,236070101,,,,282,0,282,2,0,2
"",( Male ),M.C Sheher Sultan,236070102,,,,395,0,395,,,0
"",,M.C Sheher Sultan,236070103,,,,70,0,70,,,0
"",,M.C Sheher Sultan,236070104,,,,149,0,149,,,0
"",,M.C Sheher Sultan,236070105,,,,19,0,19,,,0
"",,M.C Sheher Sultan,236070106,,,,188,0,188,,,0
"",,,,,,,,,0,,,0
232,Government  Boys High School Shaher Sultan,M.C Sheher Sultan,236070101,,,,0,265,265,0,2,2
"",(Female),M.C Sheher Sultan,236070102,,,,0,311,311,,,0
"",,M.C Sheher Sultan,236070103,,,,0,50,50,,,0
"",,M.C Sheher Sultan,236070104,,,,0,130,130,,,0
"",,M.C Sheher Sultan,236070105,,,,0,19,19,,,0
"",,M.C Sheher Sultan,236070106,,,,0,146,146,,,0
"",,,,,,,,,0,,,0
233,Government  Girls High School Shaher Sultan,M.C Sheher Sultan,236070201,,,,279,0,279,3,0,3
"",( Male ),M.C Sheher Sultan,236070202,,,,168,0,168,,,0
"",,M.C Sheher Sultan,236070203,,,,302,0,302,,,0
"",,M.C Sheher Sultan,236070204,,,,474,0,474,,,0
"",,M.C Sheher Sultan,236070205,,,,99,0,99,,,0
"",,M.C Sheher Sultan,236070206,,,,63,0,63,,,0
"",,M.C Sheher Sultan,236070207,,,,184,0,184,,,0
"",,M.C Sheher Sultan,236070208,,,,258,0,258,3,0,3
"",,M.C Sheher Sultan,236070209,,,,40,0,40,,,0
234,Government  Girls High School Shaher Sultan,M.C Sheher Sultan,236070201,,,,0,244,244,0,2,2
"",(Female),M.C Sheher Sultan,236070202,,,,0,135,135,,,0
"",,M.C Sheher Sultan,236070203,,,,0,235,235,,,0
"",,M.C Sheher Sultan,236070204,,,,0,405,405,,,0
"",,M.C Sheher Sultan,236070205,,,,0,73,73,,,0
"",,M.C Sheher Sultan,236070206,,,,0,34,34,,,0
"",,M.C Sheher Sultan,236070207,,,,0,150,150,,,0
"",,M.C Sheher Sultan,236070208,,,,0,218,218,,,0
"",,M.C Sheher Sultan,236070209,,,,0,29,29,,,0
"",,,,,,,,,0,,,0
235,Government  Girls High School Shaher Sultan,M.C Sheher Sultan,236070206,,,,67,0,67,1,0,1
"",( Male ),M.C Sheher Sultan,236070207,,,,190,0,190,,,0
"",,M.C Sheher Sultan,236070208,,,,272,0,272,,,0
"",,M.C Sheher Sultan,236070209,,,,40,0,40,,,0
"",,,,,,,,,0,,,0
236,Rural Health Centre Shaher Sultan,M.C Sheher Sultan,236070301,,,,292,0,292,2,0,2
"",( Male ),M.C Sheher Sultan,236070302,,,,83,0,83,,,0
"",,M.C Sheher Sultan,236070303,,,,165,0,165,,,0
"",,M.C Sheher Sultan,236070304,,,,104,0,104,,,0
"",,M.C Sheher Sultan,236070305,,,,73,0,73,,,0
"",,M.C Sheher Sultan,236070306,,,,217,0,217,,,0
"",,M.C Sheher Sultan,236070307,,,,333,0,333,,,0
"",,M.C Sheher Sultan,236070308,,,,82,0,82,,,0
"",,,,,,,,,0,,,0
237,Veterinary Hospital Shaher Sultan,M.C Sheher Sultan,236070301,,,,0,271,271,0,2,2
"",(Female),M.C Sheher Sultan,236070302,,,,0,72,72,,,0
"",,M.C Sheher Sultan,236070303,,,,0,171,171,,,0
"",,M.C Sheher Sultan,236070304,,,,0,87,87,,,0
"",,M.C Sheher Sultan,236070305,,,,0,62,62,,,0
"",,M.C Sheher Sultan,236070306,,,,0,156,156,,,0
"",,M.C Sheher Sultan,236070307,,,,0,264,264,,,0
"",,M.C Sheher Sultan,236070308,,,,0,65,65,,,0
"",,,,,,,,,0,,,0
238,"Town Committee, Office Shaher Sultan",M.C Sheher Sultan,236070401,,,,93,0,93,2,0,2
"",( Male ),M.C Sheher Sultan,236070402,,,,166,0,166,,,0
"",,M.C Sheher Sultan,236070403,,,,326,0,326,,,0
"",,M.C Sheher Sultan,236070404,,,,284,0,284,,,0
"",,M.C Sheher Sultan,236070405,,,,123,0,123,,,0
"",,,,,,,,,0,,,0
239,Government  Boys Primary School Shaher Sultan,M.C Sheher Sultan,236070401,,,,0,69,69,0,1,1
"",(Female),M.C Sheher Sultan,236070402,,,,0,126,126,,,0
"",,M.C Sheher Sultan,236070404,,,,0,230,230,,,0
"",,M.C Sheher Sultan,236070405,,,,0,112,112,,,0
"",,,,,,,,,0,,,0
240,"Government  Boys Primary School, Bhundy Wala",BhundayWali,234070204,,,,529,453,982,1,1,2
"",,,,,,,,,0,,,0
241,"Government  Boys Primary School, Bhundy wala",BhundayWali,234070201,,,,773,630,1403,1,1,2
"",,,234070202,,,,,,0,,,0
"",,,234070203,,,,,,0,,,0
"",,,,,,,,,0,,,0
242,"Government  Boys Primary School, Bhundy wala(Basti Jhalar) ( Male )",BhundayWali,234070205,,,,381,0,381,2,0,2
"",,BhundayWali,234070206,,,,902,0,902,,,0
