1,2,3,4,5,6,7,8,9,10,11,12,13
"",Kolo Tarar,169050306,-,-,,0,207,207,,,,
"",Kolo Tarar,169050315,-,-,,0,359,359,,,,
180 Total,,,,-,-,-,0,1074,1074,0,2,2
181,"Govt. Girls Higher Secondary School KoloTarar, (West Side)",Kolo Tarar,169050312,-,-,,1247,0,1247,3,0,3
"",Kolo Tarar,169050313,-,-,,62,0,62,,,,
181 Total,,,,-,-,-,1309,0,1309,3,0,3
182,"Govt. Girls Higher Secondary School KoloTarar (South Side)",Kolo Tarar,169050312,-,-,,0,893,893,0,2,2
"",Kolo Tarar,169050313,-,-,,0,15,15,,,,
182 Total,,,,-,-,-,0,908,908,0,2,2
183,"Govt. Girls Higher Secondary School (PrimaryPortion) Kolo Tarar, (East Side)",Kolo Tarar,169050304,-,-,,581,0,581,2,0,2
"",Kolo Tarar,169050314,-,-,,551,0,551,,,,
183 Total,,,,-,-,-,1132,0,1132,2,0,2
184,"Govt. Girls Higher Secondary School (PrimaryPortion) Kolo Tarar, (West Side)",Kolo Tarar,169050304,-,-,,0,519,519,0,2,2
"",Kolo Tarar,169050314,-,-,,0,383,383,,,,
184 Total,,,,-,-,-,0,902,902,0,2,2
185,"Govt.Girls Elementary School Sandhwan Tarar(East Side)",Sandhwan Tarar,169050501,-,-,,234,0,234,3,0,3
"",Sandhwan Tarar,169050502,-,-,,447,0,447,,,,
"","Thatha JahadHassan Wala",169050506,-,-,,240,0,240,,,,
"",Ganjianwala,169050606,-,-,,296,0,296,,,,
185 Total,,,,-,-,-,1217,0,1217,3,0,3
186,"Govt.Girls Elementary School Sandhwan Tarar(West Side)",Sandhwan Tarar,169050501,-,-,,0,210,210,0,2,2
Sandhwan Tarar,169050502,-,-,,0,344,344,,,,,
"Thatha JahadHassan Wala",169050506,-,-,,0,177,177,,,,,
Ganjianwala,169050606,-,-,,0,236,236,,,,,
187,Govt.Boys Primary School Bhopa Chadhran,Bhopa Chidhran,169050202,-,-,,331,248,579,2,1,3
"",Mahnianwala,169050505,-,-,,180,168,348,,,,
187 Total,,,,-,-,-,511,416,927,2,1,3
188,"Govt.Girls Elementary School Ali Abad (BaloNau).  (East Side)",Ballo Kohna,169050204,-,-,,317,0,317,2,0,2
"","Balo Nau (AliAbad)",169050503,-,-,,263,0,263,,,,
"","Balo Nau (AliAbad)",169050504,-,-,,357,0,357,,,,
188 Total,,,,-,-,-,937,0,937,2,0,2
189,"Govt.Girls Elementary School Ali Abad (BaloNau). (West Side)",Ballo Kohna,169050204,-,-,,0,229,229,0,2,2
"","Balo Nau (AliAbad)",169050503,-,-,,0,224,224,,,,
"","Balo Nau (AliAbad)",169050504,-,-,,0,319,319,,,,
189 Total,,,,-,-,-,0,772,772,0,2,2
190,"Govt.Boys Primary School  Ram Tarar  (EastSide)",Ram Tarar,169050903,-,-,,256,0,256,2,0,2
"",Ram Tarar,169050904,-,-,,255,0,255,,,,
"",Gajranwali,169050907,-,-,,380,0,380,,,,
190 Total,,,,-,-,-,891,0,891,2,0,2
191,"Govt.Boys Primary School  Ram Tarar  (WestSide)",Ram Tarar,169050903,-,-,,0,223,223,0,2,2
"",Ram Tarar,169050904,-,-,,0,186,186,,,,
"",Gajranwali,169050907,-,-,,0,336,336,,,,
191 Total,,,,-,-,-,0,745,745,0,2,2
192,Govt.Boys Primary School Rai Chand,Rai Chand,169050901,-,-,,309,266,575,2,1,3
"",Rai Chand,169050902,-,-,,238,165,403,,,,
"",Channi Janan,169050906,-,-,,278,210,488,,,,
192 Total,,,,-,-,-,825,641,1466,2,1,3
193,"Govt. English Medium Primary School BalekiNao",Baleki Kohna,169040905,-,-,,127,95,222,2,1,3
"",Panjgrain,169040906,-,-,,241,150,391,,,,
"",Baleke Nao,169041004,-,-,,556,423,979,,,,
193 Total,,,,-,-,-,924,668,1592,2,1,3
194,Govt.  High School Pindi Bawray,Pindi Bawray,169050401,-,-,,690,0,690,3,0,3
"",Pindi Bawray,169050402,-,-,,304,0,304,,,,
"",Pindi Bawray,169050403,-,-,,665,0,665,,,,
194 Total,,,,-,-,-,1659,0,1659,3,0,3
195,Govt. Girls Elementary School Pindi Bawary,Pindi Bawray,169050401,-,-,,0,543,543,0,2,2
"",Pindi Bawray,169050402,-,-,,0,176,176,,,,
"",Pindi Bawray,169050403,-,-,,0,544,544,,,,
195 Total,,,,-,-,-,0,1263,1263,0,2,2
196,"Govt. Boys Elementary School English MediumKot Chian",Kot Chian,169050601,-,-,,239,0,239,2,0,2
"",Kot Chian,169050602,-,-,,474,0,474,,,,
"",Kot Chian,169050603,-,-,,379,0,379,,,,
196 Total,,,,-,-,-,1092,0,1092,2,0,2
197,Govt. Girls Elementary School Kot Chian,Kot Chian,169050601,-,-,,0,171,171,0,2,2
"",Kot Chian,169050602,-,-,,0,383,383,,,,
"",Kot Chian,169050603,-,-,,0,307,307,,,,
197 Total,,,,-,-,-,0,861,861,0,2,2
198,"Govt. Model Primary School, Channi KarimDad",Channi Karim Dad,169010406,-,-,,268,198,466,1,1,2
"",Channi Karim Dad,169010407,-,-,,270,206,476,,,,
198 Total,,,,-,-,-,538,404,942,1,1,2
199,Govt. Primary School Jahanian,Jahanian,169010410,-,-,,498,354,852,1,1,2
200,Govt.Model Primary School Prem Kot,Prem Kot,169010211,-,-,,623,510,1133,2,1,3
"",,Prem Kot,169010212,-,-,,354,257,611,,,
200 Total,,,,-,-,-,977,767,1744,2,1,3
201,Govt.Boys Primary School Hardo Pipli,Chak Mouloo,169050404,-,-,,397,293,690,2,1,3
"",,Hardo Pipli,169050405,-,-,,456,349,805,,,
201 Total,,,,-,-,-,853,642,1495,2,1,3
202,Govt. Boys Primary School Wingay,Wingay,169010209,-,-,,158,146,304,2,1,3
"",,Wingay,169010210,-,-,,305,252,557,,,
202 Total,,,,-,-,-,463,398,861,2,1,3
203,Govt.Boys Primary School Bawray Nau,Bawray Kohna,169050406,-,-,,249,0,249,2,0,2
"",,Bawray Nau,169050407,-,-,,702,0,702,,,
203 Total,,,,-,-,-,951,0,951,2,0,2
204,Govt.Girls Primary School Bawray Nau,Bawray Kohna,169050406,-,-,,0,201,201,0,2,2
"",,Bawray Nau,169050407,-,-,,0,523,523,,,
204 Total,,,,-,-,-,0,724,724,0,2,2
205,Govt.Boys Elementary School Chak Kharal,Chak Kharal,169060901,-,-,,666,0,666,3,0,3
"",,Chak Kharal,169060902,-,-,,189,0,189,,,
"",,Chak Kharal,169060903,-,-,,323,0,323,,,
205 Total,,,,-,-,-,1178,0,1178,3,0,3
206,Govt.Girls Primary School Chak Kharal,Chak Kharal,169060901,-,-,,0,434,434,0,2,2
"",,Chak Kharal,169060902,-,-,,0,153,153,,,
"",,Chak Kharal,169060903,-,-,,0,232,232,,,
206 Total,,,,-,-,-,0,819,819,0,2,2
207,Govt.Girls Primary  School Kot Pannah,Kot Pannah,169060803,-,-,,541,405,946,2,1,3
"",,Kot Pannah,169060804,-,-,,250,155,405,,,
207 Total,,,,-,-,-,791,560,1351,2,1,3
208,Govt.Primary School for Boys Shori Chatha,Shori Chatha,169060907,-,-,,362,257,619,2,1,3
"",,Shori Chatha,169060908,-,-,,407,275,682,,,
208 Total,,,,-,-,-,769,532,1301,2,1,3
209,"Govt. High School School Kalianwala (PrimaryPortion)",Kalianwala,169010302,-,-,,418,292,710,2,1,3
"",,Kalianwala,169010308,-,-,,52,32,84,,,
209 Total,,,,-,-,-,470,324,794,2,1,3
210,"Govt. Model Primary School, Nidala Kham",Nidala Kham,169010309,-,-,,428,345,773,1,1,2
210 Total,,,,-,-,-,428,345,773,1,1,2
211,"Govt.Girls Secondary School Kalianwala, EastSide",Kalianwala,169010303,-,-,,608,0,608,2,0,2
"",,Kalianwala,169010306,-,-,,373,0,373,,,
"",,Kalianwala,169010307,-,-,,66,0,66,,,
211 Total,,,,-,-,-,1047,0,1047,2,0,2
212,"Govt.Girls Secondary School Kalianwala, WestSide",Kalianwala,169010303,-,-,,0,427,427,0,2,2
"",,Kalianwala,169010306,-,-,,0,285,285,,,
"",,Kalianwala,169010307,-,-,,0,50,50,,,
212 Total,,,,-,-,-,0,762,762,0,2,2
213,Govt.  High School Kalianwala,Kalianwala,169010301,-,-,,241,161,402,2,1,3
"",,Kalianwala,169010304,-,-,,449,319,768,,,
"",,Kalianwala,169010305,-,-,,231,136,367,,,
213 Total,,,,-,-,-,921,616,1537,2,1,3
214,Govt. Girls  Primary School Battaray,Battaray,169020204,-,-,,479,372,851,2,2,4
Battaray,169020205,-,-,,527,394,921,,,,,
215,"Govt. Community Model Girls ElementarySchool Thatha Kalian","Hardo DhonuayDogran (MumtazAbad)",169020206,-,-,,450,0,450,2,0,2
"",,Thatha Kalian,169020302,-,-,,245,0,245,,,
"",,Thatha Kalian,169020303,-,-,,527,0,527,,,
215 Total,,,,-,-,-,1222,0,1222,2,0,2
216,Govt.Boys Primary School Thatha Kalian,"Hardo DhonuayDogran (MumtazAbad)",169020206,-,-,,0,338,338,0,2,2
"",,Thatha Kalian,169020302,-,-,,0,187,187,,,
"",,Thatha Kalian,169020303,-,-,,0,403,403,,,
216 Total,,,,-,-,-,0,928,928,0,2,2
217,Govt.Secondary School Sagar Kalan,Sagar Kalan,169020501,-,-,,593,455,1048,1,1,2
217 Total,,,,-,-,-,593,455,1048,1,1,2
218,Govt.Girls Primary School Sagar Kalan,Sagar Khurd,169020301,-,-,,646,416,1062,2,1,3
"",,Kotli Ameer Singh,169020304,-,-,,527,342,869,,,
218 Total,,,,-,-,-,1173,758,1931,2,1,3
219,"Govt. Boys  Primary School Ahmad PurChatha","Ahmed PurChatha",169020405,-,-,,344,326,670,1,1,2
219 Total,,,,-,-,-,344,326,670,1,1,2
220,Govt.Girls Elementary School  Kot Gora,Kot Gora,169020403,-,-,,894,622,1516,2,1,3
"",,Kot Sora,169020404,-,-,,31,22,53,,,
220 Total,,,,-,-,-,925,644,1569,2,1,3
221,Govt.Boys Primary School Kalair Wala Khurd,Kalair Wala,169060904,-,-,,472,325,797,2,2,4
"",,Kalair Wala,169060905,-,-,,410,281,691,,,
"",,Kalair Wala,169060906,-,-,,9,5,14,,,
221 Total,,,,-,-,-,891,611,1502,2,2,4
222,Govt.Girls Elementary School Muradian,Muradian,169020401,-,-,,539,420,959,2,1,3
"",,Muradian,169020402,-,-,,356,265,621,,,
222 Total,,,,-,-,-,895,685,1580,2,1,3
223,"Govt. Girls Community Model School KotSajana","Kot Sajana(Cheenianwala)",169020606,-,-,,592,431,1023,1,1,2
223 Total,,,,-,-,-,592,431,1023,1,1,2
224,"Govt. Boys Elementary School, Kot Sajana",Kot Sajana,169020607,-,-,,790,548,1338,2,1,3
224 Total,,,,-,-,-,790,548,1338,2,1,3
225,"Govt.Girls High School Mangat Nicha (EastSide)",Mangat Nicha,169020601,-,-,,761,571,1332,2,1,3
225 Total,,,,-,-,-,761,571,1332,2,1,3
226,Govt. Girls Primary School Mangat Nicha,Mangat Nicha,169020602,-,-,,497,322,819,2,1,3
"",,Mangat Nicha,169020603,-,-,,516,356,872,,,
226 Total,,,,-,-,-,1013,678,1691,2,1,3
227,Govt. Basic Health Unit Mangat Nicha,Mangat Nicha,169020604,-,-,,846,622,1468,2,1,3
227 Total,,,,-,-,-,846,622,1468,2,1,3
228,Govt. Boys Primary School Iqbal Nagar,Mangat Nicha,169020605,-,-,,647,439,1086,1,1,2
228 Total,,,,-,-,-,647,439,1086,1,1,2
229,"Govt.Girls Elementary School Dhunni  (EastSide)",Dhunni,169030101,-,-,,335,0,335,3,0,3
"",,Dhunni,169030102,-,-,,438,0,438,,,
"",,Dhunni,169030103,-,-,,694,0,694,,,
229 Total,,,,-,-,-,1467,0,1467,3,0,3
230,"Govt.Girls Elementary  School Dhunni  (WestSide)",Dhunni,169030101,-,-,,0,247,247,0,2,2
Dhunni,169030102,-,-,,0,322,322,,,,,
Dhunni,169030103,-,-,,0,520,520,,,,,
231,Govt.Boys Primary School Dhunni,Dhunni,169030104,-,-,,524,341,865,1,1,2
231 Total,,,,-,-,-,524,341,865,1,1,2
232,Govt. Boys Primary School Dahranwali,Dahranwali,169020502,-,-,,533,451,984,2,1,3
"",,Dahranwali,169020503,-,-,,245,168,413,,,
232 Total,,,,-,-,-,778,619,1397,2,1,3
233,Govt.Model Elementary  School Jaidke,Jaidke,169030106,-,-,,358,242,600,2,1,3
"",,Jaidke,169030107,-,-,,461,339,800,,,
233 Total,,,,-,-,-,819,581,1400,2,1,3
234,Govt.Girls Primary  School Peer Kot Sani,Peer Kot Jonubi,169030409,-,-,,394,283,677,1,1,2
234 Total,,,,-,-,-,394,283,677,1,1,2
235,Govt.Boys Primary School Sioke,Sioke,169030105,-,-,,590,422,1012,1,1,2
235 Total,,,,-,-,-,590,422,1012,1,1,2
236,Govt.Girls Secondary School Chak Chatha,Chak Chatha,169030406,-,-,,401,298,699,2,1,3
"",,Kharlanwala,169030410,-,-,,336,249,585,,,
236 Total,,,,-,-,-,737,547,1284,2,1,3
237,"Govt.Boys Elementary School Chak Chatha(West Side)",Chak Chatha,169030403,-,-,,369,0,369,3,0,3
"",,Chak Chatha,169030404,-,-,,470,0,470,,,
"",,Chak Chatha,169030407,-,-,,578,0,578,,,
237 Total,,,,-,-,-,1417,0,1417,3,0,3
238,"Govt. Boys Elementary School Chak Chatha(East Side)",Chak Chatha,169030403,-,-,,0,268,268,0,2,2
"",,Chak Chatha,169030404,-,-,,0,347,347,,,
"",,Chak Chatha,169030407,-,-,,0,437,437,,,
238 Total,,,,-,-,-,0,1052,1052,0,2,2
239,"Govt.Girls Secondary School Chak Chatha(East Side)",Chak Chatha,169030401,-,-,,293,0,293,3,0,3
"",,Chak Chatha,169030402,-,-,,407,0,407,,,
"",,Chak Chatha,169030405,-,-,,790,0,790,,,
239 Total,,,,-,-,-,1490,0,1490,3,0,3
240,"Govt.Girls Secondary School Chak Chatha(West Side)",Chak Chatha,169030401,-,-,,0,186,186,0,2,2
"",,Chak Chatha,169030402,-,-,,0,327,327,,,
"",,Chak Chatha,169030405,-,-,,0,639,639,,,
240 Total,,,,-,-,-,0,1152,1152,0,2,2
241,Govt. Elementary School Mangat Uncha,Mangant Uncha,169030408,-,-,,1051,0,1051,2,0,2
241 Total,,,,-,-,-,1051,0,1051,2,0,2
242,"Govt. Elementary School Mangat Uncha (WestSide)",Mangant Uncha,169030408,-,-,,0,832,832,0,2,2
242 Total,,,,-,-,-,0,832,832,0,2,2
243,"Govt. Boys Model Primary School GhanianKhurd",Ghanian,169030502,-,-,,529,384,913,1,1,2
243 Total,,,,-,-,-,529,384,913,1,1,2
244,"Govt. Girls Model Primary School, GhanianKhurd",Ghanian,169030501,-,-,,717,597,1314,2,1,3
244 Total,,,,-,-,-,717,597,1314,2,1,3
245,Govt. Boys Primary School Madan Philla,Madan Philla,169030204,-,-,,344,251,595,2,1,3
"",,Madan Philla,169030205,-,-,,547,412,959,,,
245 Total,,,,-,-,-,891,663,1554,2,1,3
246,Govt.High School Vinni   East Side,Vinni,169030201,-,-,,795,0,795,3,0,3
"",,Vinni,169030202,-,-,,233,0,233,,,
"",,Vinni,169030203,-,-,,417,0,417,,,
246 Total,,,,-,-,-,1445,0,1445,3,0,3
247,Govt.High School Vinni (West Side),Vinni,169030201,-,-,,0,644,644,0,2,2
Vinni,169030202,-,-,,0,182,182,,,,,
Vinni,169030203,-,-,,0,305,305,,,,,
248,Govt. Primary School Borianwala,Borianwala,169031001,-,-,,297,0,297,2,0,2
"",,Borianwala,169031002,-,-,,606,0,606,,,
"",,Borianwala,169031003,-,-,,254,0,254,,,
248 Total,,,,-,-,-,1157,0,1157,2,0,2
249,Govt. Girls Primary School Borianwala,Borianwala,169031001,-,-,,0,159,159,0,2,2
"",,Borianwala,169031002,-,-,,0,488,488,,,
"",,Borianwala,169031003,-,-,,0,173,173,,,
249 Total,,,,-,-,-,0,820,820,0,2,2
250,Govt. Primary School Laveray Kalan,Laveray,169030301,-,-,,695,0,695,3,0,3
"",,Laveray,169030302,-,-,,416,0,416,,,
"",,Laveray,169030303,-,-,,243,0,243,,,
250 Total,,,,-,-,-,1354,0,1354,3,0,3
251,Govt.Girls Secondary School Laveray Kalan,Laveray,169030301,-,-,,0,536,536,0,2,2
"",,Laveray,169030302,-,-,,0,280,280,,,
"",,Laveray,169030303,-,-,,0,203,203,,,
251 Total,,,,-,-,-,0,1019,1019,0,2,2
252,Govt.Girls Model Primary School Buayke,Buayke,169030304,-,-,,675,509,1184,1,1,2
252 Total,,,,-,-,-,675,509,1184,1,1,2
253,Govt.Girls Secondary School Kot Nanak,Kot Nanak,169030305,-,-,,744,515,1259,2,1,3
253 Total,,,,-,-,-,744,515,1259,2,1,3
254,"Govt.Secondary School Madhrianwala, (EastSide)",Madhrianwala,169010501,-,-,,199,0,199,2,0,2
"",,Madhrianwala,169010502,-,-,,439,0,439,,,
"",,Madhrianwala,169010503,-,-,,458,0,458,,,
254 Total,,,,-,-,-,1096,0,1096,2,0,2
255,"Govt.Secondary School Madhrianwala, (WestSide)",Madhrianwala,169010501,-,-,,0,135,135,0,2,2
"",,Madhrianwala,169010502,-,-,,0,294,294,,,
"",,Madhrianwala,169010503,-,-,,0,289,289,,,
255 Total,,,,-,-,-,0,718,718,0,2,2
256,Govt.Girls High School Madhrianwala,Rakh Har Sukh Rai,169010111,-,-,,271,0,271,2,0,2
"",,Madhrianwala,169010504,-,-,,193,0,193,,,
"",,Madhrianwala,169010505,-,-,,842,0,842,,,
256 Total,,,,-,-,-,1306,0,1306,2,0,2
257,Govt.Girls High School Madhrianwala,Rakh Har Sukh Rai,169010111,-,-,,0,199,199,0,2,2
"",,Madhrianwala,169010504,-,-,,0,151,151,,,
"",,Madhrianwala,169010505,-,-,,0,625,625,,,
257 Total,,,,-,-,-,0,975,975,0,2,2
258,Govt.Model Primary School Lakhia,Lakhia,169010507,-,-,,498,356,854,2,1,3
"",,Lakhia,169010508,-,-,,270,161,431,,,
258 Total,,,,-,-,-,768,517,1285,2,1,3
259,"Govt. Boys Primary School, Touheed Nagar(Mamna)","Mamna (ToheedNagar)",169010401,-,-,,527,436,963,1,1,2
259 Total,,,,-,-,-,527,436,963,1,1,2
260,Govt. Boys Elementary School Kot Nawan,Kot Nawan,169010402,-,-,,159,123,282,1,1,2
"",,Kot Nawan,169010403,-,-,,532,370,902,,,
260 Total,,,,-,-,-,691,493,1184,1,1,2
261,Govt. Primary School Solangi Awan,Cheenay,169010110,-,-,,319,0,319,2,0,2
"",,Solangi Awan,169010408,-,-,,664,0,664,,,
"",,Solangi Awan,169010409,-,-,,193,0,193,,,
261 Total,,,,-,-,-,1176,0,1176,2,0,2
262,Govt.Girls Primary School Solangi Awan,Cheenay,169010110,-,-,,0,222,222,0,2,2
Solangi Awan,169010408,-,-,,0,560,560,,,,,
Solangi Awan,169010409,-,-,,0,165,165,,,,,
263,Govt.Girls Elementary School Channi Mitha,Channi Mitha,169010404,-,-,,480,0,480,2,0,2
"",,Channi Mitha,169010405,-,-,,409,0,409,,,
"",,Kot Mubarik,169010506,-,-,,367,0,367,,,
263 Total,,,,-,-,-,1256,0,1256,2,0,2
264,Govt.Girls Elementary School Channi Mitha,Channi Mitha,169010404,-,-,,0,390,390,0,2,2
"",,Channi Mitha,169010405,-,-,,0,284,284,,,
"",,Kot Mubarik,169010506,-,-,,0,241,241,,,
264 Total,,,,-,-,-,0,915,915,0,2,2
265,Govt.Boys Primary School Peelo,Peelo,169050604,-,-,,385,278,663,2,1,3
"",,Peelo,169050605,-,-,,164,104,268,,,
265 Total,,,,-,-,-,549,382,931,2,1,3
266,"Govt. Model Primary School Hardo BhoonKhurd",Hardo Bhoon,169030605,-,-,,433,321,754,2,1,3
"",,Hardo Bhoon,169030606,-,-,,386,270,656,,,
266 Total,,,,-,-,-,819,591,1410,2,1,3
267,"Govt.Girls High SchoolBhoon Kalan (East Side)",Hardo Bhoon,169030601,-,-,,382,0,382,3,0,3
"",,Hardo Bhoon,169030602,-,-,,214,0,214,,,
"",,Hardo Bhoon,169030603,-,-,,215,0,215,,,
"",,Hardo Bhoon,169030604,-,-,,540,0,540,,,
267 Total,,,,-,-,-,1351,0,1351,3,0,3
268,"Govt.Girls High SchoolBhoon Kalan  (West Side)",Hardo Bhoon,169030601,-,-,,0,279,279,0,2,2
"",,Hardo Bhoon,169030602,-,-,,0,174,174,,,
"",,Hardo Bhoon,169030603,-,-,,0,179,179,,,
"",,Hardo Bhoon,169030604,-,-,,0,425,425,,,
268 Total,,,,-,-,-,0,1057,1057,0,2,2
269,Govt. Elementary School Kariala (West Side),Kariala,169030802,-,-,,430,0,430,2,0,2
"",,Kariala,169030804,-,-,,507,0,507,,,
"",,Kariala,169030805,-,-,,202,0,202,,,
269 Total,,,,-,-,-,1139,0,1139,2,0,2
270,Govt. Elementary School Kariala East Side,Kariala,169030802,-,-,,0,342,342,0,2,2
"",,Kariala,169030804,-,-,,0,382,382,,,
"",,Kariala,169030805,-,-,,0,124,124,,,
270 Total,,,,-,-,-,0,848,848,0,2,2
271,"Govt.Girls Elementary School Kariala (EastSide)",Kariala,169030801,-,-,,734,0,734,2,0,2
"",,Kariala,169030803,-,-,,234,0,234,,,
"",,Mahiwala,169030806,-,-,,194,0,194,,,
271 Total,,,,-,-,-,1162,0,1162,2,0,2
272,"Govt.Girls Elementary School Kariala (WestSide)",Kariala,169030801,-,-,,0,545,545,0,2,2
"",,Kariala,169030803,-,-,,0,189,189,,,
"",,Mahiwala,169030806,-,-,,0,167,167,,,
272 Total,,,,-,-,-,0,901,901,0,2,2
273,Govt.Secondary School Jurian(East Side),Jurian,169030701,-,-,,473,0,473,2,0,2
"",,Jurian,169030702,-,-,,507,0,507,,,
273 Total,,,,-,-,-,980,0,980,2,0,2
274,Govt.Secondary School Jurian  (West Side),Jurian,169030701,-,-,,0,346,346,0,2,2
"",,Jurian,169030702,-,-,,0,426,426,,,
274 Total,,,,-,-,-,0,772,772,0,2,2
275,Govt.Girls Secondary School Jurian (East Side),Jurian,169030703,-,-,,885,0,885,3,0,3
"",,Jurian,169030704,-,-,,567,0,567,,,
275 Total,,,,-,-,-,1452,0,1452,3,0,3
276,"Govt.Girls Secondary School Jurian (WestSide)",Jurian,169030703,-,-,,0,665,665,0,2,2
Jurian,169030704,-,-,,0,421,421,,,,,
277,"Govt. Girls Elementary School Qila BalwantSingh","Qila BalwantSingh",169030503,-,-,,682,561,1243,1,1,2
277 Total,,,,-,-,-,682,561,1243,1,1,2
278,"Govt. Higher Secondary School Kassoke, ( EastSide)",Kassoke,169031101,-,-,,440,402,842,2,1,3
"",,Kassoke,169031102,-,-,,175,76,251,,,
"",,Kassoke,169031105,-,-,,233,150,383,,,
278 Total,,,,-,-,-,848,628,1476,2,1,3
279,"Govt.Higher Secondary School Kassoke, ( WestSide)",Kassoke,169031108,-,-,,760,521,1281,2,1,3
279 Total,,,,-,-,-,760,521,1281,2,1,3
280,"Govt. Girls Community Model School, Kassoki",Kassoke,169031103,-,-,,308,0,308,2,0,2
"",,Kassoke,169031104,-,-,,335,0,335,,,
"",,Kassoke,169031110,-,-,,489,0,489,,,
280 Total,,,,-,-,-,1132,0,1132,2,0,2
281,"Govt. Girls Community Model School, Kassoki",Kassoke,169031103,-,-,,0,193,193,0,2,2
"",,Kassoke,169031104,-,-,,0,251,251,,,
"",,Kassoke,169031110,-,-,,0,338,338,,,
281 Total,,,,-,-,-,0,782,782,0,2,2
282,Govt. Girls High School Kassoke,Kassoke,169031106,-,-,,179,0,179,2,0,2
"",,Kassoke,169031107,-,-,,289,0,289,,,
"",,Kassoke,169031109,-,-,,542,0,542,,,
282 Total,,,,-,-,-,1010,0,1010,2,0,2
283,Govt. Girls High School Kassoke,Kassoke,169031106,-,-,,0,109,109,0,2,2
"",,Kassoke,169031107,-,-,,0,208,208,,,
"",,Kassoke,169031109,-,-,,0,384,384,,,
283 Total,,,,-,-,-,0,701,701,0,2,2
284,"Govt. Boys Primary School,  Dera  Jammu",Kassoke,169031111,-,-,,276,207,483,2,0,2
"",,Kassoke,169031112,-,-,,528,413,941,,,
284 Total,,,,-,-,-,804,620,1424,2,0,2
285,Govt. Primary School Rakh Pindi Jalol,Rakh Pindi Jalol,169031208,-,-,,373,291,664,0,2,2
285 Total,,,,-,-,-,373,291,664,0,2,2
286,Govt. Secondary School Wachoke Kalan,Vachoke Kalan,169030901,-,-,,257,0,257,2,0,2
"",,Vachoke Kalan,169030902,-,-,,418,0,418,,,
"",,Vachoke Kalan,169030903,-,-,,444,0,444,,,
286 Total,,,,-,-,-,1119,0,1119,2,0,2
287,Govt.Girls Secondary School Wachoke Kalan,Vachoke Kalan,169030901,-,-,,0,185,185,0,2,2
"",,Vachoke Kalan,169030902,-,-,,0,261,261,,,
"",,Vachoke Kalan,169030903,-,-,,0,325,325,,,
287 Total,,,,-,-,-,0,771,771,0,2,2
288,"Govt.Girls Elementary School Wachoke Khurd(West Side)",Vachoke Khurd,169030904,-,-,,448,335,783,2,1,3
"",,Vachoke Khurd,169030905,-,-,,337,238,575,,,
288 Total,,,,-,-,-,785,573,1358,2,1,3
289,"Govt. Primary Girls  School Channi HoshnakRai","Channi HoshnakRai",169030906,-,-,,374,244,618,1,1,2
"",,"Channi HoshnakRai",169030907,-,-,,227,148,375,,,
289 Total,,,,-,-,-,601,392,993,1,1,2
290,"Govt. English Medium Primary School KotHanjranwan Wala","Kot HanjranwanWala",169031206,-,-,,609,390,999,3,0,3
"Kot HanjranwanWala",169031207,-,-,,434,351,785,,,,,
291,Govt. Model Primary School Panjatha,Panjatha,169030705,-,-,,315,224,539,0,2,2
291 Total,,,,-,-,-,315,224,539,0,2,2
292,"Govt. Secondary  School Kot Hassan Khan,EastSide",Kot Hassan Khan,169031201,-,-,,926,0,926,2,0,2
"",,Kot Hassan Khan,169031203,-,-,,394,0,394,,,
292 Total,,,,-,-,-,1320,0,1320,2,0,2
293,"Govt. Secondary  School Kot Hassan KhanEast Side",Kot Hassan Khan,169031201,-,-,,0,793,793,0,2,2
"",,Kot Hassan Khan,169031203,-,-,,0,266,266,,,
293 Total,,,,-,-,-,0,1059,1059,0,2,2
294,"Govt. Secondary  School Kot HassanKhan,West Side",Kot Hassan Khan,169031202,-,-,,749,575,1324,1,1,2
294 Total,,,,-,-,-,749,575,1324,1,1,2
295,"Govt. Girls Secondary   School, Kot HassanKhan East Side",Kot Hassan Khan,169031204,-,-,,217,155,372,2,1,3
"",,Kot Hassan Khan,169031205,-,-,,694,484,1178,,,
295 Total,,,,-,-,-,911,639,1550,2,1,3
296,"Govt. Model High School  Pindi Bhattian,Shamali Block",-,-,Cheema Colony,170060101,,399,0,399,2,0,2
"",,-,-,Moh. Masoom Pora,170060102,,563,0,563,,,
296 Total,,-,-,,,-,962,0,962,2,0,2
297,"Govt. Model High School  Pindi Bhattian,Jonubi Block",-,-,Cheema Colony,170060101,,0,309,309,0,2,2
"",,-,-,Moh. Masoom Pora,170060102,,0,373,373,,,
297 Total,,-,-,,,-,0,682,682,0,2,2
298,"Office of Assistant Director AgriculturalExtension Hafizabad Road Pindi Bhattian",-,-,Moh. Jahangir Pura,170060103,,528,0,528,2,0,2
"",,-,-,"Moh. Jahangir Pura,Marwan Shah",170060104,,334,0,334,,,
298 Total,,-,-,,,-,862,0,862,2,0,2
299,"Office of Assistant Director AgriculturalExtension Hafizabad Road Pindi Bhattian",-,-,Moh. Jahangir Pura,170060103,,0,403,403,0,2,2
"",,-,-,"Moh. Jahangir Pura,Marwan Shah",170060104,,0,251,251,,,
299 Total,,-,-,,,-,0,654,654,0,2,2
300,"Govt. Model High School  Pindi Bhattian,Primary Block",-,-,Moh. Marwan Shah,170060302,,410,0,410,2,0,2
