"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
1,"Office Of The Deputy Education OfficerLQP (Male)",--,--,Kachi Mandi / Usman Abad,250090101,--,554,0,554,2,0,2
"",,--,--,Mohallah Ahmed Nawaz Shah,250090102,--,634,0,634,,,
"",,--,--,Total,,--,"1,188",0,"1,188",,,
2,"Office of the Municipal OfficerInfrastructure Kachi Mandi Liaquatpur(Female)",--,--,Kachi Mandi / Usman Abad,250090101,--,0,426,426,0,2,2
"",,--,--,Mohallah Ahmed Nawaz Shah,250090102,--,0,552,552,,,
"",,--,--,Total,,--,0,978,978,,,
3,"Govt. Boys High School, Kachi Mandi(Male)",--,--,Khursheed Colony,250090103,--,375,0,375,2,0,2
"",,--,--,Mohallah Ibrahim Shah,250090104,--,539,0,539,,,
"",,--,--,Total,,--,914,0,914,,,
4,"Govt. Boys High School, Kachi Mandi(Female)",--,--,Khursheed Colony,250090103,--,0,310,310,0,2,2
"--",--,Mohallah Ibrahim Shah,250090104,--,0,408,408,,,,,
"--",--,Total,,--,0,718,718,,,,,
"--",--,Younas Abad,250090105,--,196,0,196,,,,,
"--",--,Abu Baqar Siddique Colony,250090106,--,364,0,364,,,,,
"--",--,Madina Colony,250090107,--,256,0,256,,,,,
"--",--,Eid Gah Road Madina Colony,250090201,--,181,0,181,,,,,
"--",--,New Bus Stand Shahi Road,250090202,--,120,0,120,,,,,
"--",--,Farid Colony / Mohallah Raes Nazik,250090203,--,497,0,497,,,,,
"--",--,Farid Colony / Mohallah Raes Nazik,250090207,--,73,0,73,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
6,"Govt. Girls High School, Old Abadi, LQP(Female)",--,--,Younas Abad,250090105,--,0,155,155,0,4,4
"",,--,--,Abu Baqar Siddique Colony,250090106,--,0,305,305,,,
"",,--,--,Madina Colony,250090107,--,0,220,220,,,
"",,--,--,Eid Gah Road Madina Colony,250090201,--,0,167,167,,,
"",,--,--,New Bus Stand Shahi Road,250090202,--,0,105,105,,,
"",,--,--,Farid Colony / Mohallah Raes Nazik,250090203,--,0,439,439,,,
"",,--,--,Farid Colony / Mohallah Raes Nazik,250090207,--,0,59,59,,,
"",,--,--,Total,,--,0,"1,450","1,450",,,
7,"Govt. Girls Primary School, Meharabad,LQP",--,--,Mehar Abad,250090204,--,734,571,"1,305",2,2,4
"",,--,--,Model City Housing Scheme,250090205,--,160,144,304,,,
"",,--,--,Basti Gulab Waseer,250090206,--,359,304,663,,,
"",,--,--,Total,,--,"1,253",1019,"2,272",,,
8,"Govt. Boys Primary School Paki MandiNear Jamia Qadiria, LQP",--,--,Mohallah Hakim Abad,250090301,--,201,169,370,2,1,3
"",,--,--,Kumhar Colony / Qadiria Colony,250090302,--,354,258,612,,,
"",,--,--,Total,,--,555,427,982,,,
9,"Govt. Girls Primary School, Hakimabad,LQP",--,--,Mohallah Hakim Abad,250090303,--,446,287,733,2,2,4
"",,--,--,Mohallah Hakim Abad,250090402,--,614,485,"1,099",,,
"",,--,--,Total,,--,1060,772,"1,832",,,
10,"Govt. Girls Primary School GhausiaColony LQP",--,--,Ghousia Colony,250090304,--,174,154,328,2,2,4
"",,--,--,Ghousia Colony,250090305,--,168,144,312,,,
"",,--,--,Ghousia Colony,250090306,--,263,253,516,,,
"",,--,--,Ghousia Colony,250090307,--,393,330,723,,,
"",,--,--,Ghousia Colony,250090401,--,141,124,265,,,
"",,--,--,Total,,--,"1,139",1005,"2,144",,,
11,Office Market Committee LQP (Male),--,--,Allama Iqbal Town / Faisal Town,250090403,--,378,0,378,3,0,3
"--",--,Allama Iqbal Town / Faisal Town,250090406,--,420,0,420,,,,,
"--",--,Faisal Town / Ghalla Mandi,250090404,--,367,0,367,,,,,
"--",--,Total,,--,"1,165",0,"1,165",,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
12,"Govt. Girls Model High School LQP(Female)",--,--,Allama Iqbal Town / Faisal Town,250090403,--,0,353,353,0,3,3
"",,--,--,Allama Iqbal Town / Faisal Town,250090406,--,0,414,414,,,
"",,--,--,Faisal Town / Ghalla Mandi,250090404,--,0,381,381,,,
"",,--,--,Total,,--,0,"1,148","1,148",,,
13,"Govt. Girls High School Muhajir ColonyLQP",--,--,Mohajir Colony,250090504,--,652,527,"1,179",2,2,4
"",,--,--,Mohajir Colony,250090506,--,357,308,665,,,
"",,--,--,Green Town,250090505,--,154,140,294,,,
"",,--,--,Total,,--,"1,163",975,"2,138",,,
14,"Govt. Girls Primary School RashidabadLQP",--,--,Rasheed Abad Colony,250090501,--,360,274,634,2,1,3
"",,--,--,Rasheed Abad Colony,250090502,--,340,291,631,,,
"",,--,--,Total,,--,700,565,"1,265",,,
15,"Govt. Girls Model High School LQP(Male)",--,--,"Mohallah Mazhar Hussain / JamiaSaeedia",250090405,--,477,0,477,2,0,2
"",,--,--,"Staduim Water Works / HousingScheme",250090604,--,396,0,396,,,
"",,--,--,New Housing Scheme,250090605,--,181,0,181,,,
"",,--,--,Total,,--,"1,054",0,"1,054",,,
16,Baldia Park Liaquatpur (Female),--,--,"Mohallah Mazhar Hussain / JamiaSaeedia",250090405,--,0,474,474,0,2,2
"",,--,--,"Staduim Water Works / HousingScheme",250090604,--,0,358,358,,,
"",,--,--,New Housing Scheme,250090605,--,0,191,191,,,
"",,--,--,Total,,--,0,"1,023","1,023",,,
17,"Govt. Girls High School Mohajir ColonyLQP",--,--,Islam Nagar,250090601,--,689,459,"1,148",2,2,4
"",,--,--,Rasheed Abad Colony,250090503,--,451,349,800,,,
"",,--,--,Total,,--,"1,140",808,"1,948",,,
18,"Govt. Girls Primary School Fauji ColonyNear Masjid Khizra LQP (Female)",--,--,Fauji Colony,250090602,--,0,457,457,0,2,2
"",,--,--,Fauji Colony,250090603,--,0,550,550,,,
"",,--,--,Total,,--,0,"1,007","1,007",,,
19,Building Stadium LQP (Male) (P)*,--,--,Fauji Colony,250090602,--,589,0,589,2,0,2
"--",--,Fauji Colony,250090603,--,663,0,663,,,,,
"--",--,Total,,--,"1,252",0,"1,252",,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
20,"Govt. Boys Elementary School DeraFaridi",Bakhshu Bhattar,250080507,--,--,--,45,29,74,1,1,2
"",,Bakhshu Bhattar,250080508,--,--,--,342,304,646,,,
"",,Bakhshu Bhattar,250080509,--,--,--,105,89,194,,,
"",,Total,,--,--,--,492,422,914,,,
21,"Govt. Girls Primary School, BakhshuBhattar (Male)",Bakhshu Bhattar,250080502,--,--,--,648,0,648,2,0,2
"",,Bakhshu Bhattar,250080503,--,--,--,136,0,136,,,
"",,Bakhshu Bhattar,250080504,--,--,--,406,0,406,,,
"",,Total,,--,--,--,"1,190",0,"1,190",,,
22,"Govt. Boys Primary School MehmoodAbad (Female)",Bakhshu Bhattar,250080502,--,--,--,0,546,546,0,2,2
"",,Bakhshu Bhattar,250080503,--,--,--,0,103,103,,,
"",,Bakhshu Bhattar,250080504,--,--,--,0,335,335,,,
"",,Total,,--,--,--,0,984,984,,,
23,Basic Health Centre Dera Faridi,Bakhshu Bhattar,250080501,--,--,--,431,352,783,2,2,4
"",,Bakhshu Bhattar,250080505,--,--,--,239,221,460,,,
"",,Bakhshu Bhattar,250080506,--,--,--,250,166,416,,,
"",,Total,,--,--,--,920,739,"1,659",,,
24,Govt. Boys Primary School Bait Sui,Bait Sui,250080510,--,--,--,520,362,882,2,1,3
"",,Bait Sui,250080511,--,--,--,240,194,434,,,
"",,Total,,--,--,--,760,556,1316,,,
25,"Govt. Boys Elementary School ThulHamza (Male)",Thul Hamza,250081001,--,--,--,532,0,532,3,0,3
"",,Thul Hamza,250081005,--,--,--,498,0,498,,,
"",,Thul Hamza,250081006,--,--,--,426,0,426,,,
"",,Total,,--,--,--,"1,030",0,"1,030",,,
26,"Govt. Girls High School Thul Hamza(Female)",Thul Hamza,250081001,--,--,--,0,357,357,0,2,2
Thul Hamza,250081005,--,--,--,0,358,358,,,,,
Thul Hamza,250081006,--,--,--,0,287,287,,,,,
Total,,--,--,--,0,"1,002","1,002",,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
28,Canal Rest House Thul Hamza,Thul Hamza,250081008,--,--,--,312,212,524,1,1,2
"",,Thul Hamza,250081009,--,--,--,278,178,456,,,
"",,Total,,--,--,--,590,390,980,,,
29,"Govt. Boys Elementary School ThulHamza",Thul Hamza,250081004,--,--,--,304,221,525,2,2,4
"",,Thul Hamza,250081007,--,--,--,202,113,315,,,
"",,Thul Hamza,250081002,--,--,--,641,453,1094,,,
"",,Total,,--,--,--,"1,147",787,"1,934",,,
30,"Govt. Boys Primary School Basti NoorMuhammad Arain Miani Ichha",Miani Ichha,250081010,--,--,--,221,172,393,2,1,3
"",,Miani Ichha,250081011,--,--,--,852,537,"1,389",,,
"",,Total,,--,--,--,"1,073",709,"1,782",,,
31,"Govt. Boys Primary School Miani IchhaBasti Ghulam Akbar Ichha",Miani Ichha,250081012,--,--,--,361,250,611,2,2,4
"",,Miani Ichha,250081013,--,--,--,520,345,865,,,
"",,Total,,--,--,--,881,595,"1,476",,,
32,"Govt. Boys High School Umar WadaDashti",Dashti,250080601,--,--,--,676,397,"1,073",2,1,3
"",,Dashti,250080602,--,--,--,161,93,254,,,
"",,Total,,--,--,--,837,490,"1,327",,,
33,"Govt. Boys High School Umar WadaDashti (Male)",Dashti,250080603,--,--,--,427,0,427,2,0,2
"",,Dashti,250080604,--,--,--,274,0,274,,,
"",,Dashti,250080605,--,--,--,148,0,148,,,
"",,Dashti,250080606,--,--,--,448,0,448,,,
"",,Total,,--,--,--,"1,297",0,"1,297",,,
34,"Govt. Boys Primary School MuhammadBakhsh Darigh (Female)",Dashti,250080603,--,--,--,0,306,306,0,2,2
Dashti,250080604,--,--,--,0,182,182,,,,,
Dashti,250080605,--,--,--,0,97,97,,,,,
Dashti,250080606,--,--,--,0,320,320,,,,,
Total,,--,--,--,0,905,905,,,,,
Fazil Pur,250080607,--,--,--,647,368,"1,015",,,,,
Fazil Pur,250080609,--,--,--,414,261,675,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
36,"Govt. Masjid Maktab School SubhanKhan",Fazil Pur,250080608,--,--,--,265,163,428,2,1,3
"",,Fazil Pur,250080610,--,--,--,475,335,810,,,
"",,Fazil Pur,250080611,--,--,--,83,29,112,,,
"",,Total,,--,--,--,823,527,"1,350",,,
37,"Govt. Boys Primary School Bana Roya(Female)",Bana Roya,250080901,--,--,--,0,311,311,0,2,2
"",,Bana Roya,250080902,--,--,--,0,272,272,,,
"",,Bana Roya,250080903,--,--,--,0,522,522,,,
"",,Total,,--,--,--,0,"1,105","1,105",,,
38,"Govt. Boys Primary School Bana Roya(Male)",Bana Roya,250080901,--,--,--,434,0,434,4,0,4
"",,Bana Roya,250080902,--,--,--,321,0,321,,,
"",,Bana Roya,250080903,--,--,--,626,0,626,,,
"",,Total,,--,--,--,"1,381",0,"1,381",,,
39,"Govt. Boys Primary School AshiqMuhammad Gabol",Gabol,250080904,--,--,--,522,384,906,1,1,2
40,"Govt. Boys Primary School Umar WaddaDarigh",Gabol,250080905,--,--,--,666,457,1123,1,1,2
41,"Govt. Boys High School Jhoke GulabShah",Jhoke Gulab Shah,250080801,--,--,--,114,73,187,2,1,3
"",,Jhoke Gulab Shah,250080802,--,--,--,584,315,899,,,
"",,Jhoke Gulab Shah,250080803,--,--,--,159,226,385,,,
"",,Total,,--,--,--,857,614,"1,471",,,
42,Govt. Boys Primary School Basti Dewala,Jhoke Gulab Shah,250080804,--,--,--,446,330,776,1,1,2
"",,Jhoke Gulab Shah,250080805,--,--,--,148,119,267,,,
"",,Total,,--,--,--,594,449,"1,043",,,
43,"Govt. Boys Primary School Bait AllahWasaya",Bait Allah Wasaya,250080806,--,--,--,422,302,724,2,1,3
"",,Bait Allah Wasaya,250080807,--,--,--,447,336,783,,,
"",,Total,,--,--,--,869,638,"1,507",,,
44,"Govt. Boys Primary School Awais Nagar(Bait Dewan) (Male)",Bait Dewan,250080701,--,--,--,640,0,640,3,0,3
Bait Dewan,250080702,--,--,--,399,0,399,,,,,
Bait Dewan,250080703,--,--,--,408,0,408,,,,,
Total,,--,--,--,"1,447",0,"1,447",,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
45,"Govt. Boys Primary School Awais Nagar(Bait Dewan) (Female)",Bait Dewan,250080701,--,--,--,0,497,497,0,2,2
"",,Bait Dewan,250080702,--,--,--,0,367,367,,,
"",,Bait Dewan,250080703,--,--,--,0,356,356,,,
"",,Total,,--,--,--,0,"1,220","1,220",,,
46,Govt. Boys Primary School Bait Pararan,Bait Pararan,250080704,--,--,--,411,305,716,2,2,4
"",,Bait Pararan,250080705,--,--,--,373,261,634,,,
"",,Bait Pararan,250080706,--,--,--,389,285,674,,,
"",,Total,,--,--,--,"1,173",851,"2,024",,,
47,Basic Health Center Unran (Male),Unran,250080401,--,--,--,713,0,713,2,0,2
"",,Unran,250080402,--,--,--,80,0,80,,,
"",,Unran,250080403,--,--,--,162,0,162,,,
"",,Unran,250080404,--,--,--,372,0,372,,,
"",,Total,,--,--,--,"1,327",0,"1,327",,,
48,Basic Health Center Unran (Female),Unran,250080401,--,--,--,0,490,490,0,2,2
"",,Unran,250080402,--,--,--,0,76,76,,,
"",,Unran,250080403,--,--,--,0,133,133,,,
"",,Unran,250080404,--,--,--,0,239,239,,,
"",,Total,,--,--,--,0,938,938,,,
49,"Govt. Boys Primary School Umar WadaGachal",Imam Bux Unar,250080405,--,--,--,584,450,"1,034",1,1,2
50,"Govt. Boys Secondary School UnranSharif",Imam Bux Unar,250080406,--,--,--,350,246,596,2,1,3
"",,Imam Bux Unar,250080407,--,--,--,424,298,722,,,
"",,Total,,--,--,--,774,544,"1,318",,,
51,"Govt. Boys Primary School Dufli KabirKhan",Dufli Kabir Khan,250080302,--,--,--,416,262,678,2,1,3
Dufli Kabir Khan,250080303,--,--,--,607,450,"1,057",,,,,
Total,,--,--,--,"1,023",712,"1,735",,,,,
Dufli Kabir Khan,250080301,--,--,--,370,249,619,,,,,
Dufli Kabir Khan,250080304,--,--,--,712,550,"1,262",,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
53,"Govt. Boys Primary School Noor PurGachal (Male)",Umar Wada Gachal,250080305,--,--,--,486,0,486,3,0,3
"",,Umar Wada Gachal,250080306,--,--,--,546,0,546,,,
"",,Umar Wada Gachal,250080307,--,--,--,287,0,287,,,
"",,Total,,--,--,--,"1,319",0,"1,319",,,
54,"Govt. Girls Primary School Noor PurGachal (Female)",Umar Wada Gachal,250080305,--,--,--,0,401,401,0,2,2
"",,Umar Wada Gachal,250080306,--,--,--,0,451,451,,,
"",,Umar Wada Gachal,250080307,--,--,--,0,232,232,,,
"",,Total,,--,--,--,0,"1,084","1,084",,,
55,"Govt. Boys Primary School Fazal ElahiBasti Shah Nawaz Near QudratabadKhanbela",Khan Bela,250080110,--,--,--,312,238,550,1,1,2
"",,Khan Bela,250080111,--,--,--,347,271,618,,,
"",,Total,,--,--,--,659,509,"1,168",,,
56,Govt. Boys Primary School Metla,Khan Bela,250080112,--,--,--,491,394,885,2,2,4
"",,Khan Bela,250080113,--,--,--,461,325,786,,,
"",,Total,,--,--,--,952,719,"1,671",,,
57,"Govt. Boys Higher Secondary SchoolKhanbela Middle Portion",Khan Bela,250080114,--,--,--,227,149,376,1,1,2
"",,Khan Bela,250080115,--,--,--,88,74,162,,,
"",,Khan Bela,250080116,--,--,--,428,346,774,,,
"",,Total,,--,--,--,743,569,"1,312",,,
58,"Govt. Girls Primary School Raes PirBakhsh",Khan Bela,250080109,--,--,--,626,552,"1,178",1,1,2
59,"Govt. Boys Higher Secondary SchoolKhanbela High Portion (Male)",Khan Bela,250080101,--,--,--,690,0,690,2,0,2
"",,Khan Bela,250080106,--,--,--,598,0,598,,,
"",,Total,,--,--,--,"1,288",0,"1,288",,,
60,"Govt. Boys Higher Secondary SchoolKhanbela High Portion (Female)",Khan Bela,250080101,--,--,--,0,534,534,0,2,2
"",,Khan Bela,250080106,--,--,--,0,520,520,,,
"",,Total,,--,--,--,0,"1,054","1,054",,,
61,"Govt. Girls Higher Secondary SchoolKhanbela Old Portion (Male)",Khan Bela,250080103,--,--,--,296,0,296,2,0,2
Khan Bela,250080104,--,--,--,325,0,325,,,,,
Khan Bela,250080105,--,--,--,519,0,519,,,,,
Total,,--,--,--,"1,140",0,"1,140",,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
62,"Govt. Girls Higher Secondary SchoolKhanbela Old Portion (Female)",Khan Bela,250080103,--,--,--,0,182,182,0,2,2
"",,Khan Bela,250080104,--,--,--,0,289,289,,,
"",,Khan Bela,250080105,--,--,--,0,429,429,,,
"",,Total,,--,--,--,0,900,900,,,
63,"Govt. Girls Higher Secondary SchoolKhanbela New Portion",Khan Bela,250080102,--,--,--,451,382,833,2,1,3
"",,Khan Bela,250080108,--,--,--,338,252,590,,,
"",,Total,,--,--,--,789,634,"1,423",,,
64,"Faizan Public Secondary School(Registered) Khanbela",Khan Bela,250080107,--,--,--,"1,074",862,"1,936",2,2,4
65,"Govt. Boys Elementary School, JalilAbad",Lakhani,250080125,--,--,--,326,252,578,2,2,4
"",,Lakhani,250080126,--,--,--,630,494,"1,124",,,
"",,Total,,--,--,--,956,746,"1,702",,,
66,"Govt. Boys Primary SchoolWaheedabad  (Male)",Lakhani,250080123,--,--,--,593,0,593,2,0,2
"",,Lakhani,250080124,--,--,--,677,0,677,,,
"",,Total,,--,--,--,"1,270",0,"1,270",,,
67,"Govt. Girls Primary School Lakhani(Female)",Lakhani,250080123,--,--,--,0,437,437,0,2,2
"",,Lakhani,250080124,--,--,--,0,557,557,,,
"",,Total,,--,--,--,0,994,994,,,
68,"Govt. Girls Elementary School AbdulHaq Siyal",Rum,250080120,--,--,--,208,180,388,2,1,3
"",,Rum,250080119,--,--,--,579,424,"1,003",,,
"",,Chak No. 130/NP,250020604,--,--,--,81,53,134,,,
"",,Total,,--,--,--,787,604,"1,391",,,
69,Govt. Boys High School Majeedabad,Rum,250080121,--,--,--,372,329,701,2,1,3
"",,Rum,250080122,--,--,--,347,287,634,,,
"",,Total,,--,--,--,719,616,"1,335",,,
70,Govt. Boys Primary School Dera Jattan,Rum,250080117,--,--,--,543,457,"1,000",2,2,4
Rum,250080118,--,--,--,766,564,"1,330",,,,,
Total,,--,--,--,"1,309","1,021","2,330",,,,,
Qadu Wali,250080202,--,--,--,251,211,462,,,,,
Qadu Wali,250080203,--,--,--,544,392,936,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
72,Govt. Boys High School Habibabad,Qadu Wali,250080201,--,--,--,612,508,"1,120",1,1,2
73,"Govt. Girls Primary School, PararanSharif (Male)",Pararan Sharif,250080204,--,--,--,448,0,448,2,0,2
"",,Pararan Sharif,250080205,--,--,--,161,0,161,,,
"",,Pararan Sharif,250080206,--,--,--,766,0,766,,,
"",,Total,,--,--,--,609,0,609,,,
74,"Govt. Girls Primary School, PararanSharif (Female)",Pararan Sharif,250080204,--,--,--,0,123,123,0,2,2
"",,Pararan Sharif,250080205,--,--,--,0,276,276,,,
"",,Pararan Sharif,250080206,--,--,--,0,628,628,,,
"",,Total,,--,--,--,0,"1,027","1,027",,,
75,Govt. Boys Primary School Kotla Nawab,Kotla Nawab,250080207,--,--,--,626,410,"1,036",2,2,4
"",,Kotla Nawab,250080208,--,--,--,446,352,798,,,
"",,Total,,--,--,--,"1,072",762,"1,834",,,
76,"Govt. Girls Primary School Kotla Nawab(Male)",Kotla Nawab,250080209,--,--,--,815,0,815,3,0,3
"",,Kotla Nawab,250080210,--,--,--,630,0,630,,,
"",,Total,,--,--,--,"1,445",0,"1,445",,,
77,"Govt. Girls Primary School Kotla Nawab(Female)",Kotla Nawab,250080209,--,--,--,0,561,561,0,2,2
"",,Kotla Nawab,250080210,--,--,--,0,413,413,,,
"",,Total,,--,--,--,0,974,974,,,
78,Office Field Assistant Malik Pur,Malik Pur,250010803,--,--,--,597,427,"1,024",2,1,3
"",,Malik Pur,250010804,--,--,--,251,156,407,,,
"",,Total,,--,--,--,848,583,"1,431",,,
79,"Govt. Boys Primary School Malik Pur(Male)",Malik Pur,250010801,--,--,--,973,0,973,3,0,3
"",,Malik Pur,250010802,--,--,--,443,0,443,,,
"",,Total,,--,--,--,"1,416",0,"1,416",,,
80,"Govt. Girls Primary School Malik PurBasti Ghulam Farid (Female)",Malik Pur,250010801,--,--,--,0,705,705,0,2,2
"",,Malik Pur,250010802,--,--,--,0,402,402,,,
"",,Total,,--,--,--,0,"1,107","1,107",,,
81,"Govt. Boys Primary School Haji MeharAli Darigh",Kotla Darigh,250010810,--,--,--,1047,805,1852,2,2,4
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
82,"Govt. Girls Elementary School AllahBachaya Langah, Kotla Darigh",Kotla Darigh,250010808,--,--,--,672,425,"1,097",1,1,2
"",,Kotla Darigh,250010809,--,--,--,68,41,109,,,
"",,Total,,--,--,--,740,466,"1,206",,,
83,"Govt. Boys Primary School Laon Wala(Male)",Laon Wala,250010805,--,--,--,457,0,457,3,0,3
"",,Laon Wala,250010806,--,--,--,512,0,512,,,
"",,Laon Wala,250010807,--,--,--,400,0,400,,,
"",,Total,,--,--,--,"1,369",0,"1,369",,,
84,"Govt. Boys Primary School Laon Wala(Female)",Laon Wala,250010805,--,--,--,0,347,347,0,2,2
"",,Laon Wala,250010806,--,--,--,0,355,355,,,
"",,Laon Wala,250010807,--,--,--,0,265,265,,,
"",,Total,,--,--,--,0,967,967,,,
85,"Govt. Model Primary School AzizpurChandar Wali",Chandar Wali,250010513,--,--,--,270,200,470,2,2,4
"",,Chandar Wali,250010514,--,--,--,674,571,"1,245",,,
"",,Total,,--,--,--,944,771,"1,715",,,
86,"Govt. Boys Primary School Qazi GhulamNabi",Chandar Wali,250010512,--,--,--,646,456,1102,1,1,2
87,Govt. Boys High School Jan Pur (Male),Jan Pur,250010501,--,--,--,467,0,467,3,0,3
"",,Jan Pur,250010502,--,--,--,540,0,540,,,
"",,Jan Pur,250010504,--,--,--,194,0,194,,,
"",,Jan Pur,250010505,--,--,--,552,0,552,,,
"",,Total,,--,--,--,"1,753",0,"1,753",,,
88,"Govt. Girls Primary School Janpur(Female)",Jan Pur,250010501,--,--,--,0,377,377,0,3,3
"",,Jan Pur,250010502,--,--,--,0,384,384,,,
"",,Jan Pur,250010504,--,--,--,0,154,154,,,
"",,Jan Pur,250010505,--,--,--,0,426,426,,,
"",,Total,,--,--,--,0,"1,341","1,341",,,
89,Union Council Office Janpur,Jan Pur,250010503,--,--,--,434,343,777,1,1,2
Jan Pur,250010506,--,--,--,202,200,402,,,,,
Jan Pur,250010507,--,--,--,409,316,725,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
91,Basic Health Center Janpur,Jan Pur,250010509,--,--,--,240,252,492,1,1,2
"",,Jan Pur,250010511,--,--,--,491,350,841,,,
"",,Total,,--,--,--,731,602,"1,333",,,
92,"Govt. Boys High School Janpur HighPortion (Male)",Jan Pur,250010510,--,--,--,543,0,543,3,0,3
"",,Jan Pur,250010508,--,--,--,"1,008",0,"1,008",,,
"",,Total,,--,--,--,"1,551",0,"1,551",,,
93,"Govt. Boys High School Janpur MiddlePortion (Female)",Jan Pur,250010510,--,--,--,0,367,367,0,2,2
"",,Jan Pur,250010508,--,--,--,0,825,825,,,
"",,Total,,--,--,--,0,"1,192","1,192",,,
94,"Govt. Boys Primary School ImamBakhsh Arain (Male)",Rindan,250010603,--,--,--,439,0,439,2,0,2
"",,Rindan,250010604,--,--,--,563,0,563,,,
"",,Total,,--,--,--,1002,0,1002,,,
95,"Govt. Boys Elementary School AhmedBakhsh Naich (Female)",Rindan,250010603,--,--,--,0,363,363,0,2,2
"",,Rindan,250010604,--,--,--,0,390,390,,,
"",,Total,,--,--,--,0,753,753,,,
